direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
low_to_high_noise,stable_low_noise,6,7,0.020396457749954962,-0.023020996664245424,-0.04341745441420036
low_to_high_noise,stable_low_noise,6,8,0.0024402705648717262,0.0028300557958939273,0.0003897852310222033
low_to_high_noise,stable_low_noise,6,9,-0.002054641857533338,-0.017643864062955032,-0.015589222205421688
low_to_high_noise,stable_low_noise,6,10,0.19626546937838957,0.20953660797228324,0.013271138593893674
low_to_high_noise,stable_low_noise,6,11,-0.07994387796931401,-0.04263934051731569,0.03730453745199832
low_to_high_noise,stable_low_noise,6,12,-0.02368053984690059,-0.019394586682287,0.00428595316461359
low_to_high_noise,stable_low_noise,6,13,-0.04266666314552643,-0.028175363415885855,0.014491299729640587
low_to_high_noise,stable_low_noise,6,14,-0.14811319091823832,0.42938923124644407,0.5775024221646823
low_to_high_noise,stable_low_noise,6,15,-0.013582099035815766,-0.020867121614136324,-0.007285022578320555
low_to_high_noise,stable_low_noise,6,16,-0.0408752899009084,-0.038242614159240705,0.002632675741667698
low_to_high_noise,stable_low_noise,6,17,-0.0016827295069854016,-0.020096984219101437,-0.01841425471211604
low_to_high_noise,stable_low_noise,6,18,0.18190945946337808,0.17396818891290175,-0.007941270550476338
low_to_high_noise,stable_low_noise,6,19,0.0031628681346670116,-0.0031235826366966322,-0.006286450771363645
low_to_high_noise,stable_low_noise,6,20,0.0552490550658146,0.05232102867908566,-0.0029280263867289434
low_to_high_noise,stable_low_noise,6,21,0.07780876049842682,0.07186508223674859,-0.005943678261678229
low_to_high_noise,stable_low_noise,6,22,0.15437692032711595,0.1674621231472888,0.013085202820172835
low_to_high_noise,stable_low_noise,6,23,0.1282744055923381,0.11220309471135789,-0.016071310880980207
low_to_high_noise,stable_low_noise,6,24,-0.03923772191779257,-0.05056683566253645,-0.011329113744743883
low_to_high_noise,stable_low_noise,6,25,0.07153279042660236,0.060582320771784236,-0.01095046965481814
low_to_high_noise,stable_low_noise,6,26,0.03100277619568952,0.024947213980460046,-0.006055562215229477
low_to_high_noise,stable_low_noise,6,27,-0.0392372897405063,-0.04468154776257428,-0.005444258022067991
low_to_high_noise,stable_low_noise,6,28,0.09605941227345378,0.1008725047852801,0.004813092511826316
low_to_high_noise,stable_low_noise,6,29,-0.008416214961452633,-0.012041832096729679,-0.003625617135277045
low_to_high_noise,stable_low_noise,12,0,0.059284141646021894,0.05867163733943766,-0.0006125043065842237
low_to_high_noise,stable_low_noise,12,1,-0.021865722322178174,-0.09167397301828518,-0.06980825069610702
low_to_high_noise,stable_low_noise,12,2,-0.18824799971200035,0.215785691566276,0.4040336912782763
low_to_high_noise,stable_low_noise,12,3,-0.2422085478195554,0.35878041073502165,0.6009889585545769
low_to_high_noise,stable_low_noise,12,4,-0.06700200414175839,-0.0807379520333951,-0.013735947891636692
low_to_high_noise,stable_low_noise,12,5,0.09387861655192081,0.037715235986294206,-0.056163380565626635
low_to_high_noise,stable_low_noise,12,6,-0.350594077413217,1.1264652578376317,1.4770593352508492
low_to_high_noise,stable_low_noise,12,7,-0.13828972761561015,-0.12645974719637917,0.011829980419230966
low_to_high_noise,stable_low_noise,12,8,-0.03280650266017536,-0.04045498566868895,-0.007648483008513583
low_to_high_noise,stable_low_noise,12,9,0.10533222681009838,0.0346602665449973,-0.07067196026510109
low_to_high_noise,stable_low_noise,12,10,-0.21217478184698954,-0.3031609869227479,-0.09098620507575833
low_to_high_noise,stable_low_noise,12,11,-0.05172202113836969,0.020070607116315142,0.07179262825468483
low_to_high_noise,stable_low_noise,12,12,-0.007289185600066246,-0.016151627758462152,-0.008862442158395909
low_to_high_noise,stable_low_noise,12,13,0.1641708336657061,0.1794683194640268,0.015297485798320703
low_to_high_noise,stable_low_noise,12,14,-0.3412387251699879,0.5554893587963468,0.8967280839663347
low_to_high_noise,stable_low_noise,12,15,0.05141229702288096,0.023189595294796837,-0.028222701728084137
low_to_high_noise,stable_low_noise,12,16,-0.10255841288023176,-0.08561459576193789,0.01694381711829388
low_to_high_noise,stable_low_noise,12,17,-0.09592476511410335,-0.12756151365363366,-0.03163674853953029
low_to_high_noise,stable_low_noise,12,18,0.10314140549667951,0.07944078790587722,-0.023700617590802275
low_to_high_noise,stable_low_noise,12,19,0.006810703138357893,-0.002144495539308118,-0.008955198677666015
low_to_high_noise,stable_low_noise,12,20,-0.00858620714694594,0.004450128926661587,0.013036336073607536
low_to_high_noise,stable_low_noise,12,21,0.17455345185079774,0.15963261566858608,-0.014920836182211702
low_to_high_noise,stable_low_noise,12,22,0.7643111072888038,0.826148177497391,0.06183707020858725
low_to_high_noise,stable_low_noise,12,23,0.22396364817797534,0.18988107707468335,-0.034082571103291964
low_to_high_noise,stable_low_noise,12,24,-0.15518295757616427,-0.21873761876543024,-0.06355466118926599
low_to_high_noise,stable_low_noise,12,25,0.2902016039660987,0.27977353055739107,-0.010428073408707585
low_to_high_noise,stable_low_noise,12,26,0.06884866089836836,0.06610515256339579,-0.002743508334972579
low_to_high_noise,stable_low_noise,12,27,-0.08362092352017043,-0.06659801628020273,0.017022907239967685
low_to_high_noise,stable_low_noise,12,28,0.3327179585496539,0.3593690982777739,0.02665113972811998
low_to_high_noise,stable_low_noise,12,29,-0.0035914468805061262,-0.03222407847101346,-0.028632631590507333
