seed,transition,pre_slope_noise_std,post_slope_noise_std,horizon,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,frozen_local_order,frozen_local_window,frozen_local_lambda,frozen_local_smoothness,frozen_local_n_origins,frozen_all_pre_order,frozen_all_pre_window,frozen_all_pre_lambda,frozen_all_pre_smoothness,frozen_all_pre_n_origins,adaptive_mse,frozen_local_mse,frozen_all_pre_mse,benchmark_mse,adaptive_rmse,frozen_local_rmse,frozen_all_pre_rmse,benchmark_rmse,adaptive_advantage_vs_frozen_local,adaptive_advantage_vs_frozen_all_pre
0,stable_low_roughness,0.005,0.005,1,282,102,late,1,24,20.498358040772853,0.9074540964989349,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.4787548225834164,0.6376689766881666,0.6446848992285835,1.654801552307646,0.6919211100865592,0.798541781429229,0.8029227230740101,1.286390901828696,0.15891415410475018,0.16593007664516712
0,stable_low_roughness,0.005,0.005,1,285,105,late,1,24,21.804671159752345,0.9108805731346661,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.0018727479651910013,0.03386083942230916,0.03621665790608808,0.05758560314358459,0.0432752581181326,0.18401315013419328,0.1903067468748496,0.23997000467471885,0.03198809145711815,0.034343909940897074
0,stable_low_roughness,0.005,0.005,1,288,108,late,1,48,24.44269522394148,0.9079848114444945,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.09970748992295259,0.014820395004611749,0.012285854361836412,0.3879220664762876,0.31576492826619074,0.12173904470058794,0.11084157325587007,0.622833899588235,-0.08488709491834084,-0.08742163556111618
0,stable_low_roughness,0.005,0.005,1,291,111,late,1,48,36.947556569742446,0.9269845760715603,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.6201514023829569,0.8457434497462113,0.8693849319111483,1.2424354910231676,0.7874969221418944,0.9196431099868096,0.9324081359099932,1.1146459038740364,0.22559204736325444,0.24923352952819144
0,stable_low_roughness,0.005,0.005,1,294,114,late,1,48,57.27322924339119,0.9433567256043037,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.4025548537721648,0.5528909675119927,0.5769054318132956,0.4541137887495282,0.6344721063783378,0.7435663840653319,0.7595429097906816,0.6738796545003627,0.15033611373982791,0.17435057804113074
0,stable_low_roughness,0.005,0.005,1,297,117,late,1,48,176.50885135171595,0.9721892230018433,2,72,37411.48494267334,0.9881083068362535,20,2,72,45070.394614133744,0.9892938851778172,36,0.407551080710557,0.4313420041665642,0.4514957468709755,0.2936111195686108,0.6383972749867883,0.6567663238676023,0.671934332260955,0.5418589480377811,0.023790923456007196,0.04394466616041848
0,stable_low_roughness,0.005,0.005,3,180,0,early,3,72,2336584615.940149,0.999984456995279,3,72,2336584615.940149,0.999984456995279,20,3,72,3116493284.827577,0.9999883508298825,36,0.9369742745087191,0.9369742745087191,0.9368517634281245,6.386419388365144,0.9679743150046488,0.9679743150046488,0.9679110307399769,2.5271365986754937,0.0,-0.00012251108059457838
0,stable_low_roughness,0.005,0.005,3,183,3,early,2,72,58972.68180399285,0.990891882758895,3,72,2336584615.940149,0.999984456995279,20,3,72,3116493284.827577,0.9999883508298825,36,0.058058882181147214,0.03225889792227582,0.032263362265440014,0.980725698089874,0.24095410803957507,0.1796076221163117,0.1796200497312035,0.990315958717153,-0.025799984258871395,-0.0257955199157072
0,stable_low_roughness,0.005,0.005,3,186,6,early,2,72,65767.63944041742,0.9915000972896045,3,72,2336584615.940149,0.999984456995279,20,3,72,3116493284.827577,0.9999883508298825,36,0.1428303396758631,0.0379083035003333,0.037904305753450634,0.04762142256260399,0.37792901406992174,0.19470054827948816,0.19469028161017857,0.2182233318474539,-0.10492203617552978,-0.10492603392241245
0,stable_low_roughness,0.005,0.005,3,189,9,early,2,72,36613.74438950007,0.9879670832275265,3,72,2336584615.940149,0.999984456995279,20,3,72,3116493284.827577,0.9999883508298825,36,0.2635525628681605,0.3711793763128088,0.37118679928907117,0.2977325390147386,0.5133737068336871,0.6092449230915337,0.6092510150086508,0.545648732257978,0.1076268134446483,0.10763423642091069
