direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,1,57,mid,0.41146072895983504,0.3480095931716557,-0.06345113578817935,1.350154395010545,1.1595325562419914,-0.19062183876855365,0.1271707029803743
low_to_high,stable_low,0,1,60,mid,0.4081512002484226,1.873357832901547,1.4652066326531243,1.2358631011241246,1.221378868112867,-0.014484233011257563,1.479690865664382
low_to_high,stable_low,0,1,63,mid,0.20497532582416536,0.16663267247763788,-0.03834265334652748,0.25838559835994607,0.16591585343576823,-0.09246974492417784,0.05412709157765036
low_to_high,stable_low,0,1,66,mid,0.19195325534893076,0.3252119633259215,0.13325870797699074,0.8758125560207364,1.0286132226006879,0.1528006665799515,-0.019541958602960763
low_to_high,stable_low,0,1,69,mid,0.08315393219113094,0.007038318129003485,-0.07611561406212745,0.19885145457833356,0.03132977900746312,-0.16752167557087044,0.09140606150874299
low_to_high,stable_low,0,1,72,late,0.03211756753173293,0.023958856451733845,-0.008158711079999083,0.1409280300932418,0.32566575968887046,0.18473772959562865,-0.19289644067562772
low_to_high,stable_low,0,1,75,late,0.1574634508266855,0.1865927312048,0.02912928037811449,0.3831301922235543,0.7628464329765664,0.3797162407530121,-0.35058696037489756
low_to_high,stable_low,0,1,78,late,0.31000264740092803,0.6856497002913816,0.3756470528904536,0.7025005339711967,1.0553090773476004,0.35280854337640366,0.02283850951404992
low_to_high,stable_low,0,1,81,late,0.02434771562278319,0.16946382638250548,0.1451161107597223,0.04952404161551733,0.13225267238040683,0.08272863076488951,0.062387479994832795
low_to_high,stable_low,0,1,84,late,0.3419070142702114,0.1830425074875215,-0.15886450678268993,0.954347651257344,0.7765951589228087,-0.17775249233453527,0.018887985551845343
low_to_high,stable_low,0,1,87,late,0.19802589220624908,0.5722253118644668,0.3741994196582177,0.5661547303842767,0.47349726320015967,-0.09265746718411699,0.4668568868423347
low_to_high,stable_low,0,1,90,late,0.06486848585598003,0.14218261328389908,0.07731412742791906,0.15726818108792331,0.20904956879370126,0.05178138770577795,0.02553273972214111
low_to_high,stable_low,0,1,93,late,0.0444513965295075,0.1943588140483839,0.1499074175188764,0.22098649411502425,0.1387204119267562,-0.08226608218826806,0.23217349970714446
low_to_high,stable_low,0,1,96,late,0.06303076574500267,4.3354557201489754e-05,-0.06298741118780118,0.41596022946428246,0.272747010844281,-0.14321321862000147,0.08022580743220029
low_to_high,stable_low,0,1,99,late,0.007274647472928169,0.11033839206435889,0.10306374459143072,0.0007190277916646148,0.019852628225835472,0.019133600434170856,0.08393014415725987
low_to_high,stable_low,0,1,102,late,0.1975842375691234,0.2754407428514804,0.07785650528235699,0.6018140842599121,0.7085334981334501,0.106719413873538,-0.028862908591181013
low_to_high,stable_low,0,1,105,late,0.005659670605897667,0.13680520314020994,0.13114553253431227,0.016291314235282274,0.05600536671901958,0.03971405248373731,0.09143148005057497
low_to_high,stable_low,0,1,108,late,0.024493467363303205,0.2807284204587105,0.2562349530954073,0.04827840606198603,0.001994048095279566,-0.04628435796670646,0.3025193110621137
low_to_high,stable_low,0,1,111,late,0.2148418342397115,0.7292725719174916,0.5144307376777801,0.9534802666093047,1.081243431613597,0.1277631650042923,0.38666757267348784
low_to_high,stable_low,0,1,114,late,0.1287560246457408,0.7828671666611395,0.6541111420153988,0.6912836328981452,0.7733830997606097,0.0820994668624645,0.5720116751529343
low_to_high,stable_low,0,1,117,late,0.10009648559027984,0.3450130943188334,0.2449166087285536,1.0312342458727586,0.6509840481734417,-0.3802501976993169,0.6251668064278705
low_to_high,stable_low,0,3,0,early,0.3938335614606648,0.3938335614606648,0.0,1.0526445479082274,1.0526445479082274,0.0,0.0
low_to_high,stable_low,0,3,3,early,0.21929419895598465,0.21828051255222514,-0.0010136864037595117,0.06336998428177552,0.02910452203258898,-0.03426546224918654,0.03325177584542703
low_to_high,stable_low,0,3,6,early,0.023043548341578516,0.006267592274891796,-0.01677595606668672,0.1441419368436802,0.0449243404520028,-0.0992175963916774,0.08244164032499068
low_to_high,stable_low,0,3,9,early,0.4551852377981395,0.4548013946168353,-0.0003838431813042442,0.26358571243322265,0.3726640604855925,0.10907834805236982,-0.10946219123367407
low_to_high,stable_low,0,3,12,early,0.07780835814808786,0.2386681703948239,0.16085981224673607,0.04715563977312209,0.058962859268266526,0.011807219495144433,0.14905259275159163
low_to_high,stable_low,0,3,15,early,0.07909295527553822,0.1362219541174697,0.05712899884193148,0.4165255912729971,0.38369056046294286,-0.03283503081005423,0.08996402965198572
low_to_high,stable_low,0,3,18,early,0.035140216198205766,0.04213994370330763,0.00699972750510186,0.201438547400977,0.20439776890707143,0.0029592215060944282,0.004040505999007432
low_to_high,stable_low,0,3,21,early,0.11884330840663589,0.2120932462085345,0.09324993780189862,0.4387918664106059,0.4274305128709412,-0.01136135353966472,0.10461129134156334
low_to_high,stable_low,0,3,24,early,0.06905174701796993,0.04815368861471375,-0.020898058403256176,0.1511567417149821,0.16264758541312652,0.011490843698144404,-0.03238890210140058
low_to_high,stable_low,0,3,27,early,0.017002624266660153,0.045344802647769585,0.02834217838110943,0.017054203890567842,0.01395448619059749,-0.0030997176999703526,0.031441896081079786
low_to_high,stable_low,0,3,30,early,0.07329553175646326,0.05959971083029023,-0.013695820926173032,0.265096620801674,0.23967770265438082,-0.02541891814729319,0.011723097221120159
low_to_high,stable_low,0,3,33,early,0.09893021818415482,0.12131396411145945,0.022383745927304632,0.16397435146178205,0.16423463459505586,0.0002602831332738087,0.022123462794030824
low_to_high,stable_low,0,3,36,mid,0.27810796138101507,0.22607457724301816,-0.05203338413799691,0.5502358345557521,0.5593363922496191,0.009100557693866973,-0.06113394183186388
low_to_high,stable_low,0,3,39,mid,0.01600800735899228,0.024772738260805647,0.008764730901813365,0.511406116552106,0.4679465707252997,-0.04345954582680628,0.052224276728619644
low_to_high,stable_low,0,3,42,mid,0.2881256507327327,0.34439735435984464,0.056271703627111924,0.17661375737965543,0.1297782102498277,-0.04683554712982774,0.10310725075693966
low_to_high,stable_low,0,3,45,mid,0.06883021844417182,0.07302524714116441,0.004195028696992592,0.3727507214929559,0.4862401184447971,0.11348939695184118,-0.10929436825484859
low_to_high,stable_low,0,3,48,mid,0.163174263099317,0.15194959028860566,-0.01122467281071135,0.17816690702886753,0.2280985001998669,0.04993159317099938,-0.06115626598171073
low_to_high,stable_low,0,3,51,mid,0.1415370148699011,0.13631305593012225,-0.005223958939778867,0.04691579016341054,0.046515563477003495,-0.00040022668640704584,-0.004823732253371821
low_to_high,stable_low,0,3,54,mid,0.18717699101142307,0.1787795129382308,-0.008397478073192272,0.25452300722517607,0.29767352651136886,0.04315051928619279,-0.05154799735938506
low_to_high,stable_low,0,3,57,mid,0.7783813545765336,0.6440561626009088,-0.13432519197562476,0.6466936102917583,0.6279276232743388,-0.018765987017419494,-0.11555920495820526
low_to_high,stable_low,0,3,60,mid,1.8671865725733303,1.749910183159219,-0.11727638941411134,0.5253123594257619,0.37833833419901536,-0.14697402522674657,0.029697635812635237
low_to_high,stable_low,0,3,63,mid,0.32296658366318304,0.059145141406250164,-0.2638214422569329,0.10695856280670897,0.10810836290794629,0.0011498001012373166,-0.2649712423581702
low_to_high,stable_low,0,3,66,mid,0.16878826902717906,0.20862768634563497,0.039839417318455916,0.41557266690769934,0.38358070899293195,-0.03199195791476739,0.0718313752332233
low_to_high,stable_low,0,3,69,mid,0.12725539683009035,0.04471800169964415,-0.0825373951304462,0.05247455358549583,0.056578538538606636,0.004103984953110804,-0.086641380083557
low_to_high,stable_low,0,3,72,late,0.02523374336555398,0.02566948176924952,0.0004357384036955403,0.1014960264174669,0.0816294878063754,-0.0198665386110915,0.02030227701478704
low_to_high,stable_low,0,3,75,late,0.14726909919672718,0.04007756515349412,-0.10719153404323306,0.22242975988385708,0.2043886554152284,-0.018041104468628666,-0.0891504295746044
low_to_high,stable_low,0,3,78,late,0.09977297501125561,0.14094785809408994,0.04117488308283433,0.37181506435935,0.36819078835011304,-0.003624276009236982,0.044799159092071314
low_to_high,stable_low,0,3,81,late,0.017260506983334468,0.018969604115842673,0.0017090971325082055,0.0531373862288152,0.05754693172118383,0.004409545492368633,-0.0027004483598604273
low_to_high,stable_low,0,3,84,late,0.29502789289444364,0.5444664564966353,0.24943856360219163,0.48011639493020725,0.5059258370208249,0.025809442090617696,0.22362912151157394
low_to_high,stable_low,0,3,87,late,0.24399948794462992,1.3073230597585814,1.0633235718139515,0.483477078655343,0.4668997312924852,-0.01657734736285782,1.0799009191768094
low_to_high,stable_low,0,3,90,late,0.07376769784385269,0.41019415779225277,0.3364264599484001,0.17438399150847117,0.0701403384235297,-0.10424365308494148,0.4406701130333416
low_to_high,stable_low,0,3,93,late,0.11470877279643753,0.13302962432910617,0.018320851532668644,0.327143764287377,0.24692434837857258,-0.08021941590880444,0.09854026744147308
low_to_high,stable_low,0,3,96,late,0.06791643666357039,0.01868526513719572,-0.04923117152637467,0.16815332549733553,0.15478221999432637,-0.013371105503009156,-0.035860066023365514
low_to_high,stable_low,0,3,99,late,0.030852271615461137,0.09046426657183082,0.05961199495636968,0.17430502032054443,0.1745681459562075,0.00026312563566308067,0.0593488693207066
low_to_high,stable_low,0,3,102,late,0.18389999412481642,0.16483598769565475,-0.019064006429161673,0.25485808569253976,0.1850812926554534,-0.06977679303708637,0.05071278660792469
low_to_high,stable_low,0,3,105,late,0.16990208654982564,0.341298898304897,0.17139681175507138,0.21759523917373338,0.2147324599060081,-0.002862779267725296,0.17425959102279667
low_to_high,stable_low,0,3,108,late,0.01939382636136947,0.3409952636326188,0.3216014372712493,0.1380727237024355,0.14729841213682165,0.009225688434386148,0.31237574883686314
low_to_high,stable_low,0,3,111,late,0.31800621427812076,0.5960850100908025,0.27807879581268174,0.43598688647938694,0.37306238073777886,-0.06292450574160807,0.3410033015542898
low_to_high,stable_low,0,3,114,late,0.04392976021863623,0.2744252537966339,0.23049549357799767,0.21594020634724828,0.2089806109195805,-0.006959595427667775,0.23745508900566545
low_to_high,stable_low,0,3,117,late,0.6400414990734525,0.6454940028051316,0.005452503731679048,1.0317666423873468,0.8092779748082757,-0.22248866757907115,0.2279411713107502
low_to_high,stable_low,0,6,0,early,0.24769137374618946,0.24769137374618946,0.0,0.45248569506421044,0.45248569506421044,0.0,0.0
low_to_high,stable_low,0,6,3,early,0.14533257967877153,0.045202275013016296,-0.10013030466575523,0.11812642321481813,0.10738297677251744,-0.010743446442300686,-0.08938685822345455
low_to_high,stable_low,0,6,6,early,0.26228073258800827,0.10450481878802853,-0.15777591379997974,0.17428245624564567,0.17378786145123823,-0.0004945947944074436,-0.1572813190055723
low_to_high,stable_low,0,6,9,early,0.32725772770091904,0.24590251371375826,-0.08135521398716078,0.16217207767888148,0.1654516277166452,0.0032795500377637288,-0.08463476402492451
low_to_high,stable_low,0,6,12,early,0.0869669032923604,0.10038671280578394,0.013419809513423545,0.232373868214546,0.23344683701033045,0.0010729687957844458,0.012346840717639099
low_to_high,stable_low,0,6,15,early,0.057584775705706685,0.05412950885827852,-0.003455266847428168,0.3141277537370808,0.3146595691510185,0.0005318154139377085,-0.003987082261365876
low_to_high,stable_low,0,6,18,early,0.09031615813235279,0.07376824011959496,-0.01654791801275783,0.31974872537425564,0.31898651684206425,-0.0007622085321913885,-0.015785709480566443
low_to_high,stable_low,0,6,21,early,0.10466049938640176,0.08855770401437969,-0.01610279537202207,0.29398373286720486,0.2933307646655109,-0.0006529682016939709,-0.015449827170328098
low_to_high,stable_low,0,6,24,early,0.08035314820109976,0.03609826999709722,-0.04425487820400254,0.08305662324330927,0.08300474801081592,-5.18752324933508e-05,-0.04420300297150919
