transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
low_to_high_roughness,12,4,0.5600906952195631,0.7171941834393715,0.8837120960265297,0.15710348821980835
low_to_high_roughness,12,5,0.9810416665807591,0.8182854635494887,1.0949424880241565,-0.16275620303127036
low_to_high_roughness,12,6,1.5569744639640701,7.178987965294945,0.4657031035968541,5.6220135013308745
low_to_high_roughness,12,7,1.0057471084207683,1.6501043033796912,0.780708122610421,0.6443571949589229
low_to_high_roughness,12,8,0.5444958237461263,0.9745399702758736,0.7474763366158014,0.4300441465297473
low_to_high_roughness,12,9,0.9005510264083854,1.5415025496477108,0.7643319941442213,0.6409515232393255
low_to_high_roughness,12,10,0.9289073170703853,0.8325741273920099,1.056269492384081,-0.09633318967837545
low_to_high_roughness,12,11,0.5228657579187392,0.9389538593605824,0.7462304644414923,0.41608810144184316
low_to_high_roughness,12,12,0.43128064145389816,0.6364301102837469,0.8231985999815884,0.2051494688298487
low_to_high_roughness,12,13,1.126875445330078,1.5740062643441741,0.846125394546834,0.4471308190140961
low_to_high_roughness,12,14,1.1930902882092111,3.921408179861824,0.5515890423479157,2.7283178916526127
low_to_high_roughness,12,15,0.7346948894873144,0.6309870393527909,1.079054275957972,-0.10370785013452355
low_to_high_roughness,12,16,0.6989008923404686,1.124998492030489,0.7881916457086938,0.42609759969002037
low_to_high_roughness,12,17,1.0735461720542208,1.7642350210682842,0.7800674285181863,0.6906888490140635
low_to_high_roughness,12,18,1.3258130373944579,2.2608319126054224,0.7657852645365054,0.9350188752109645
low_to_high_roughness,12,19,0.5607350077701532,0.520496736238032,1.0379342187952165,-0.04023827153212112
low_to_high_roughness,12,20,0.7623249853297144,0.6035045902467852,1.1239054784999336,-0.15882039508292922
low_to_high_roughness,12,21,1.050788179681114,8.17535050356322,0.3585125794223306,7.124562323882105
low_to_high_roughness,12,22,0.6899023374902638,0.8600626814282625,0.8956302557805159,0.17016034393799873
low_to_high_roughness,12,23,0.7570096538735502,0.5607802234401472,1.161861508956691,-0.19622943043340302
low_to_high_roughness,12,24,1.2207990017946109,3.2802437092461973,0.6100550507984386,2.0594447074515863
low_to_high_roughness,12,25,0.6368813005648508,0.5130192702746112,1.1141980898747856,-0.12386203029023957
low_to_high_roughness,12,26,0.6151154770898141,0.698152219432591,0.9386490950605476,0.08303674234277691
low_to_high_roughness,12,27,0.7261465934815103,1.4828958903580909,0.6997724194354512,0.7567492968765805
low_to_high_roughness,12,28,0.6930044530960144,0.45251970307306166,1.2375115639822323,-0.24048475002295278
low_to_high_roughness,12,29,0.5138044708620899,0.5450751476999269,0.9708916117346458,0.03127067683783702
stable_high_roughness,1,0,0.40806049948865064,0.4611354917302416,0.9406931979910815,0.05307499224159096
stable_high_roughness,1,1,0.39839255880776536,0.345217826690358,1.0742590027864958,-0.053174732117407364
