direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
high_to_low_roughness,stable_high_roughness,6,29,0.021307091251756036,0.0068046227252926035,-0.014502468526463433
high_to_low_roughness,stable_high_roughness,12,0,0.036283302635054124,0.0009402481007105482,-0.03534305453434358
high_to_low_roughness,stable_high_roughness,12,1,0.2543772216582627,-0.024855810623793315,-0.27923303228205604
high_to_low_roughness,stable_high_roughness,12,2,-1.0666181890981583,0.11451935390517824,1.1811375430033368
high_to_low_roughness,stable_high_roughness,12,3,-1.3315811276331688,0.7268436662163925,2.058424793849561
high_to_low_roughness,stable_high_roughness,12,4,0.06005019412404854,0.005106359925794357,-0.05494383419825417
high_to_low_roughness,stable_high_roughness,12,5,0.3157564337553837,0.09110311626410242,-0.22465331749128134
high_to_low_roughness,stable_high_roughness,12,6,-3.104383621335222,0.384384544897435,3.488768166232656
high_to_low_roughness,stable_high_roughness,12,7,-0.18570648709336018,-0.1383272615954198,0.04737922549794044
high_to_low_roughness,stable_high_roughness,12,8,0.09790993984890245,0.07350252357712857,-0.024407416271773914
high_to_low_roughness,stable_high_roughness,12,9,0.30967975661851727,0.026856821178411736,-0.2828229354401056
high_to_low_roughness,stable_high_roughness,12,10,0.2615711463130042,-0.10237370359589155,-0.36394484990889586
high_to_low_roughness,stable_high_roughness,12,11,-0.2700312866821844,0.015496190536553696,0.2855274772187381
high_to_low_roughness,stable_high_roughness,12,12,0.07881602338172974,-0.014172434459298305,-0.09298845784102802
high_to_low_roughness,stable_high_roughness,12,13,0.019509892932706968,0.0806860656304882,0.0611761726977812
high_to_low_roughness,stable_high_roughness,12,14,-20.25010005146558,0.6287798783610583,20.878879929826635
high_to_low_roughness,stable_high_roughness,12,15,0.11581179401158706,0.002920965613493694,-0.11289082839809336
high_to_low_roughness,stable_high_roughness,12,16,-0.08943269038137594,-0.021657452508698005,0.06777523787267793
high_to_low_roughness,stable_high_roughness,12,17,0.10453980615460218,-0.022007200098313084,-0.12654700625291532
high_to_low_roughness,stable_high_roughness,12,18,0.1557834344513299,0.06098096410046553,-0.09480247035086434
high_to_low_roughness,stable_high_roughness,12,19,0.018277348136237263,-0.027748285642071872,-0.046025633778309136
high_to_low_roughness,stable_high_roughness,12,20,-0.05228522205842554,-0.00011525662841589042,0.05216996543000964
high_to_low_roughness,stable_high_roughness,12,21,0.15312353274938043,0.0934409640472341,-0.05968256870214628
high_to_low_roughness,stable_high_roughness,12,22,0.15021256474807618,0.3975963329152766,0.24738376816720045
high_to_low_roughness,stable_high_roughness,12,23,0.2072049543192662,0.07087503963923812,-0.13632991468002809
high_to_low_roughness,stable_high_roughness,12,24,0.2498067022869853,-0.004808438191497224,-0.2546151404784825
high_to_low_roughness,stable_high_roughness,12,25,0.17121564057745814,0.129488547356542,-0.041727093220916146
high_to_low_roughness,stable_high_roughness,12,26,0.021687423210917545,0.01071338988213262,-0.01097403332878492
high_to_low_roughness,stable_high_roughness,12,27,-0.022616662209876685,-0.02847763778980359,-0.005860975579926903
high_to_low_roughness,stable_high_roughness,12,28,0.0845519342327143,0.17873728927027416,0.09418535503755986
high_to_low_roughness,stable_high_roughness,12,29,0.12091081189751711,0.0063805486564229436,-0.11453026324109415
low_to_high_roughness,stable_low_roughness,1,0,0.30040873902225557,0.30252412981066445,0.0021153907884089163
low_to_high_roughness,stable_low_roughness,1,1,0.0031696221145677992,-0.038202785509606214,-0.041372407624174004
low_to_high_roughness,stable_low_roughness,1,2,1.738779538736312,1.881269548756368,0.14249001002005568
low_to_high_roughness,stable_low_roughness,1,3,1.0528346078336512,1.243782740083745,0.19094813225009372
low_to_high_roughness,stable_low_roughness,1,4,-0.015869736128775836,-0.00457385396973434,0.011295882159041494
low_to_high_roughness,stable_low_roughness,1,5,-0.027106900483599417,-0.009543387889273763,0.017563512594325665
low_to_high_roughness,stable_low_roughness,1,6,0.1503476221270192,0.08551276244337094,-0.06483485968364822
low_to_high_roughness,stable_low_roughness,1,7,0.051082521173430186,0.013657390474754599,-0.03742513069867559
low_to_high_roughness,stable_low_roughness,1,8,0.13397560129489058,0.13039946497357377,-0.0035761363213168
low_to_high_roughness,stable_low_roughness,1,9,0.055477375038430685,0.019641915485081294,-0.03583545955334939
low_to_high_roughness,stable_low_roughness,1,10,-0.024652124467772103,-0.07156696253497986,-0.046914838067207754
low_to_high_roughness,stable_low_roughness,1,11,0.17015642672193418,0.1611282359427993,-0.009028190779134904
low_to_high_roughness,stable_low_roughness,1,12,0.411726114726214,0.42288047302574283,0.011154358299528832
low_to_high_roughness,stable_low_roughness,1,13,0.19336261484358014,0.10641019522563837,-0.08695241961794177
low_to_high_roughness,stable_low_roughness,1,14,1.3257857553278893,1.3757480031443814,0.04996224781649238
low_to_high_roughness,stable_low_roughness,1,15,-0.004861905189961333,-0.025902354473211254,-0.02104044928324992
low_to_high_roughness,stable_low_roughness,1,16,0.2185690684721459,0.2135048593396645,-0.00506420913248142
low_to_high_roughness,stable_low_roughness,1,17,0.4691369799954357,0.3955800678106738,-0.07355691218476196
low_to_high_roughness,stable_low_roughness,1,18,1.4865540446051941,1.5277625104670183,0.041208465861824264
low_to_high_roughness,stable_low_roughness,1,19,0.02367237145366842,-0.016376873068039876,-0.040049244521708285
low_to_high_roughness,stable_low_roughness,1,20,-0.034788834890153456,-0.02110413226934508,0.01368470262080837
low_to_high_roughness,stable_low_roughness,1,21,5.754209865206221,6.247310220837702,0.4931003556314805
low_to_high_roughness,stable_low_roughness,1,22,-0.0015493665753794003,0.010701681932224098,0.012251048507603498
low_to_high_roughness,stable_low_roughness,1,23,0.11922898331808325,0.061994936576171056,-0.057234046741912195
low_to_high_roughness,stable_low_roughness,1,24,3.704945748256624,3.8700854143788987,0.16513966612227432
low_to_high_roughness,stable_low_roughness,1,25,-0.003804463704801392,0.027917934063632455,0.031722397768433844
low_to_high_roughness,stable_low_roughness,1,26,0.12705530951904553,0.11303327145468711,-0.014022038064358422
low_to_high_roughness,stable_low_roughness,1,27,0.4798174542044264,0.47303974317240743,-0.006777711032019051
low_to_high_roughness,stable_low_roughness,1,28,0.8432758419403859,0.8576248459794309,0.014349004039045172
low_to_high_roughness,stable_low_roughness,1,29,-0.015005441543080724,-0.04314486903909613,-0.02813942749601541
low_to_high_roughness,stable_low_roughness,3,0,0.05345879220771142,0.05196661113508726,-0.001492181072624174
low_to_high_roughness,stable_low_roughness,3,1,-0.014697345373550257,-6.116587016235519e-05,0.014636179503387896
low_to_high_roughness,stable_low_roughness,3,2,1.7372883158682668,1.7941935082102034,0.05690519234193656
low_to_high_roughness,stable_low_roughness,3,3,0.8438860709009337,1.0015290308634148,0.15764295996248112
low_to_high_roughness,stable_low_roughness,3,4,0.0468563590103218,0.05183488824311735,0.004978529232795561
low_to_high_roughness,stable_low_roughness,3,5,0.045151439363774026,0.00455678502832847,-0.040594654335445554
low_to_high_roughness,stable_low_roughness,3,6,1.818183298426905,2.064400738852129,0.24621744042522403
low_to_high_roughness,stable_low_roughness,3,7,-0.025644895207065754,-0.04163265915639011,-0.01598776394932435
low_to_high_roughness,stable_low_roughness,3,8,0.4221404872750439,0.44056539295617797,0.018424905681134047
low_to_high_roughness,stable_low_roughness,3,9,0.28929854099866337,0.30488443914722796,0.015585898148564642
