seed,transition,pre_slope_noise_std,post_slope_noise_std,fixed_ar1_phi,observation_noise_std,horizon,regime_point,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,adaptive_window_post_fraction,frozen_order,frozen_window,frozen_lambda,frozen_smoothness,frozen_window_post_fraction,adaptive_order_differs,adaptive_window_differs,adaptive_smoothness_minus_frozen,adaptive_mse,frozen_mse,benchmark_mse,adaptive_rmse,frozen_rmse,benchmark_rmse,adaptive_mse_advantage_vs_frozen,adaptive_relative_rmsfe_vs_no_change,frozen_relative_rmsfe_vs_no_change
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,219,39,mid,3,48,2300371998.8947268,0.9999973612651021,0.8125,2,72,37411.48494267334,0.9881083068362535,0.5416666666666666,1.0,1.0,0.011889054428848578,1.1962253087908634,1.2802882604652865,3.1169627211580093,1.0937208550589421,1.1314982370579667,1.7654922036525704,0.08406295167442313,0.6194991135028396,0.6408967622270131
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,222,42,mid,3,48,26489122129.84347,0.9999939036535136,0.875,2,72,37411.48494267334,0.9881083068362535,0.5833333333333334,1.0,1.0,0.011885596817260091,0.2617544166698319,0.2725705781950554,0.26627815709848346,0.5116194060723576,0.5220829227192318,0.5160214696100187,0.010816161525223522,0.9914692240596346,1.011746513403394
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,225,45,mid,2,72,26489122129.84347,1.00000035924574,0.625,2,72,37411.48494267334,0.9881083068362535,0.625,0.0,0.0,0.011892052409486542,0.05365865440449285,0.11045099450977007,0.2721749637819651,0.23164337764005438,0.33234168337686754,0.5217039043192653,0.05679234010527722,0.4440131187868136,0.6370312367328683
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,228,48,mid,2,72,26489122129.84347,1.00000035924574,0.6666666666666666,2,72,37411.48494267334,0.9881083068362535,0.6666666666666666,0.0,0.0,0.011892052409486542,0.0010221477275087663,0.0015286155878389167,0.5240317356196543,0.03197104514257809,0.039097513831942265,0.7239003630470524,0.0005064678603301505,0.04416498011964669,0.05400952372419378
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,231,51,mid,2,72,26489122129.84347,1.00000035924574,0.7083333333333334,2,72,37411.48494267334,0.9881083068362535,0.7083333333333334,0.0,0.0,0.011892052409486542,0.01103155769434715,0.022510556774313597,0.1428194606918022,0.1050312224738299,0.1500351851210695,0.3779146209023967,0.011478999079966447,0.27792315159184094,0.39700815163703024
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,234,54,mid,2,72,26489122129.84347,1.00000035924574,0.75,2,72,37411.48494267334,0.9881083068362535,0.75,0.0,0.0,0.011892052409486542,0.469810665950736,0.5460541158513488,1.2382067594805215,0.6854273600832812,0.7389547454691314,1.1127473924842608,0.07624344990061277,0.6159775028122353,0.6640813094330243
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,237,57,mid,2,72,26489122129.84347,1.00000035924574,0.7916666666666666,2,72,37411.48494267334,0.9881083068362535,0.7916666666666666,0.0,0.0,0.011892052409486542,1.1264461799838974,1.1173068949952865,0.4458782804340827,1.061341688611117,1.0570273861141377,0.667741177728379,-0.00913928498861094,1.5894507093627903,1.5829896693058383
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,240,60,mid,2,72,26489122129.84347,1.00000035924574,0.8333333333333334,2,72,37411.48494267334,0.9881083068362535,0.8333333333333334,0.0,0.0,0.011892052409486542,1.324026513414209,1.103951356387589,0.08585635453426316,1.1506635100733007,1.0506908947866584,0.29301255013098526,-0.22007515702662017,3.927011008773925,3.585822157846033
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,243,63,mid,3,48,26489122129.84347,0.9999939036535136,1.0,2,72,37411.48494267334,0.9881083068362535,0.875,1.0,1.0,0.011885596817260091,0.44459583864081925,0.2398246327177865,0.25263146919381474,0.6667802026461338,0.48971893236609354,0.5026245807695986,-0.20477120592303275,1.3265968839510132,0.9743234833765104
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,246,66,mid,2,72,26489122129.84347,1.00000035924574,0.9166666666666666,2,72,37411.48494267334,0.9881083068362535,0.9166666666666666,0.0,0.0,0.011892052409486542,0.9223794623980441,0.7912185986797328,1.0129959915722893,0.9604058841958665,0.8895046928935972,1.0064770198927988,-0.13116086371831137,0.9542253476370087,0.883780429471047
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,249,69,mid,2,72,26489122129.84347,1.00000035924574,0.9583333333333334,2,72,37411.48494267334,0.9881083068362535,0.9583333333333334,0.0,0.0,0.011892052409486542,0.005807834825004812,0.05881408314501356,0.15032778968269547,0.07620915184546284,0.24251615027666418,0.3877212783465662,0.05300624832000875,0.19655653713527424,0.6254909488353904
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,252,72,late,2,72,26489122129.84347,1.00000035924574,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,0.0,0.0,0.011892052409486542,0.35134300863645174,0.24898429551382412,0.41052980603963984,0.5927419410135002,0.49898326175716967,0.640725999191261,-0.10235871312262762,0.9251098625023373,0.7787779212752374
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,255,75,late,2,24,122744026.23024254,0.9999997260973664,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,0.0,1.0,0.011891419261112923,0.4570549153665734,0.7102217048123355,0.6628580058739222,0.6760583668342353,0.8427465246515915,0.8141609213625536,0.2531667894457621,0.8303743757472487,1.0351105076883302
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,258,78,late,1,24,45.40460848493486,0.9445161117677199,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.043592195068533623,0.6761182304699771,1.102052248342604,0.5959238524539152,0.8222640880337515,1.0497867632727154,0.7719610433525226,0.42593401787262697,1.0651626725394971,1.359896036610388
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,261,81,late,1,72,51.81381779764294,0.9368050666956677,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,0.0,-0.05130324014058585,0.04441178358216961,0.17808247236733007,0.048977867638878625,0.21074103440519032,0.4219981900048033,0.22130943865745678,0.13367068878516047,0.9522460301902249,1.9068241850180327
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,264,84,late,1,72,77.49712676917399,0.9495603697516283,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,0.0,-0.03854793708462523,1.0196913228399755,0.6647614040445557,0.4892802055413266,1.009797664307051,0.8153290158240143,0.6994856721487057,-0.3549299187954198,1.4436288040112637,1.1656121751850281
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,267,87,late,1,24,113.10080360997563,0.9716940146292377,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.016414292207015846,0.6787070152835132,0.432123295437972,0.21713191203929166,0.8238367649501406,0.6573608563323283,0.4659741538318318,-0.24658371984554117,1.7679881130219508,1.4107238586661337
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,270,90,late,1,24,109.67101597367,0.9709954217504019,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.017112885085851626,0.051908384404924096,0.1801511627534039,0.591818062043532,0.2278341159811763,0.42444217833929265,0.7692971220819249,0.1282427783484798,0.2961588045001337,0.5517272405629674
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,273,93,late,1,24,118.56843203209924,0.9727386240865364,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.015369682749717062,0.3284562938378429,0.14654105471224954,0.34165385545293536,0.573111065883257,0.3828068112145466,0.5845116384238516,-0.18191523912559338,0.9804955593846917,0.654917346465151
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,276,96,late,1,24,83.04042728212866,0.9640417393505102,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.024066567485743318,0.5079681672482964,0.2803408096879473,1.0625266386367833,0.7127188556845514,0.5294721991643634,1.0307893279602691,-0.22762735756034913,0.6914301849582425,0.5136570439782158
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,279,99,late,1,24,59.1252321386193,0.95385590503354,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.034252401802713495,0.0037267924606821518,0.01139032082827154,0.046194974372716455,0.061047460722639,0.10672544602048539,0.2149301616170156,0.007663528367589389,0.2840339404360546,0.49655872036545357
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,282,102,late,1,24,20.498358040772853,0.9074540964989349,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.08065421033731857,0.4787548225834164,0.6376689766881666,1.654801552307646,0.6919211100865592,0.798541781429229,1.286390901828696,0.15891415410475018,0.5378778014543979,0.6207613722190084
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,285,105,late,1,24,21.804671159752345,0.9108805731346661,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.07722773370158742,0.0018727479651910013,0.03386083942230916,0.05758560314358459,0.0432752581181326,0.18401315013419328,0.23997000467471885,0.03198809145711815,0.18033611399388244,0.7668172961184232
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,288,108,late,1,48,24.44269522394148,0.9079848114444945,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.080123495391759,0.09970748992295259,0.014820395004611749,0.3879220664762876,0.31576492826619074,0.12173904470058794,0.622833899588235,-0.08488709491834084,0.5069809598914699,0.1954598887136225
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,291,111,late,1,48,36.947556569742446,0.9269845760715603,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.06112373076469324,0.6201514023829569,0.8457434497462113,1.2424354910231676,0.7874969221418944,0.9196431099868096,1.1146459038740364,0.22559204736325444,0.70649963311657,0.8250540434325558
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,294,114,late,1,48,57.27322924339119,0.9433567256043037,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.04475158123194978,0.4025548537721648,0.5528909675119927,0.4541137887495282,0.6344721063783378,0.7435663840653319,0.6738796545003627,0.15033611373982791,0.9415213861127133,1.1034112383414176
0,stable_low_roughness,0.005,0.005,0.0,0.5,1,180,297,117,late,1,48,176.50885135171595,0.9721892230018433,1.0,2,72,37411.48494267334,0.9881083068362535,1.0,1.0,1.0,-0.015919083834410208,0.407551080710557,0.4313420041665642,0.2936111195686108,0.6383972749867883,0.6567663238676023,0.5418589480377811,0.023790923456007196,1.1781613597018168,1.212061416067654
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,180,0,early,3,72,2336584615.940149,0.999984456995279,0.0,3,72,2336584615.940149,0.999984456995279,0.0,0.0,0.0,0.0,0.9369742745087191,0.9369742745087191,6.386419388365144,0.9679743150046488,0.9679743150046488,2.5271365986754937,0.0,0.3830320511807621,0.3830320511807621
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,183,3,early,2,72,58972.68180399285,0.990891882758895,0.041666666666666664,3,72,2336584615.940149,0.999984456995279,0.041666666666666664,1.0,0.0,-0.009092574236384099,0.058058882181147214,0.03225889792227582,0.980725698089874,0.24095410803957507,0.1796076221163117,0.990315958717153,-0.025799984258871395,0.24331033537185948,0.18136395817449402
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,186,6,early,2,72,65767.63944041742,0.9915000972896045,0.08333333333333333,3,72,2336584615.940149,0.999984456995279,0.08333333333333333,1.0,0.0,-0.008484359705674516,0.1428303396758631,0.0379083035003333,0.04762142256260399,0.37792901406992174,0.19470054827948816,0.2182233318474539,-0.10492203617552978,1.7318451279724203,0.8922077517155268
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,189,9,early,2,72,36613.74438950007,0.9879670832275265,0.125,3,72,2336584615.940149,0.999984456995279,0.125,1.0,0.0,-0.012017373767752582,0.2635525628681605,0.3711793763128088,0.2977325390147386,0.5133737068336871,0.6092449230915337,0.545648732257978,0.1076268134446483,0.9408501779327298,1.116551523120717
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,192,12,early,2,72,46830.70197755544,0.9895299381067455,0.16666666666666666,3,72,2336584615.940149,0.999984456995279,0.16666666666666666,1.0,0.0,-0.010454518888533548,0.043606137299109136,0.07121291332202202,0.2013868306094655,0.20882082582709305,0.2668574775456405,0.4487614406446542,0.027606776022912886,0.46532702436982565,0.5946533132666094
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,195,15,early,2,72,45653.78649056138,0.9893734250042322,0.20833333333333334,3,72,2336584615.940149,0.999984456995279,0.20833333333333334,1.0,0.0,-0.010611031991046849,0.39758576118383515,0.3806709211241604,0.43087857997583434,0.6305440200206764,0.6169853491973374,0.6564134215384648,-0.01691484005967475,0.9605897736564296,0.9399340856731446
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,198,18,early,2,72,41128.19371862196,0.988719060207554,0.25,3,72,2336584615.940149,0.999984456995279,0.25,1.0,0.0,-0.01126539678772509,0.1960383723462599,0.21815474349920036,0.20732390626884312,0.4427622074502971,0.4670703838814878,0.4553283499507176,0.02211637115294046,0.9724020204281579,1.0257880580729075
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,201,21,early,2,72,41177.13929670515,0.9887266270843916,0.2916666666666667,3,72,2336584615.940149,0.999984456995279,0.2916666666666667,1.0,0.0,-0.011257829910887418,0.41544959125143094,0.4178090462075174,0.38347314820844014,0.6445537923644783,0.6463815020616829,0.619252087770756,0.002359454956086471,1.0408584889633652,1.0438099682289161
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,204,24,early,2,72,40303.64799155557,0.9885898239298027,0.3333333333333333,3,72,2336584615.940149,0.999984456995279,0.3333333333333333,1.0,0.0,-0.01139463306547639,0.16388761614492683,0.18450922558153007,1.233580112027769,0.40483035477212775,0.4295453708067753,1.1106665170192938,0.02062160943660324,0.364493165652076,0.3867455840476314
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,207,27,early,2,72,46295.93701061299,0.989459463715225,0.375,3,72,2336584615.940149,0.999984456995279,0.375,1.0,0.0,-0.010524993280054074,0.0208698141446574,0.024179380374704407,0.03566992656788421,0.1444638852608409,0.1554972037520431,0.1888648367692732,0.0033095662300470056,0.7649062034629837,0.8233253283775969
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,210,30,early,2,72,38678.05820327701,0.9883248303576455,0.4166666666666667,3,72,2336584615.940149,0.999984456995279,0.4166666666666667,1.0,0.0,-0.011659626637633536,0.15098875236396278,0.19752403553066825,0.24105127163567655,0.38857271181075337,0.4444367621278288,0.49096972578324677,0.046535283166705466,0.7914392505380268,0.9052223360998813
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,213,33,early,2,72,41058.75836960666,0.9887083058027533,0.4583333333333333,3,72,2336584615.940149,0.999984456995279,0.4583333333333333,1.0,0.0,-0.011276151192525785,0.15305414825379005,0.16258525079302996,0.1887966480190658,0.3912213545472563,0.4032186141450193,0.43450736244517857,0.009531102539239916,0.9003791152022571,0.9279902919847373
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,216,36,mid,2,72,41229.78433078825,0.9887347530089958,0.5,3,72,2336584615.940149,0.999984456995279,0.5,1.0,0.0,-0.011249703986283222,0.5534615398215857,0.5024328273576992,0.5042334239288627,0.7439499578745776,0.7088249624256324,0.7100939542967978,-0.051028712463886516,1.0476782028250153,0.9982129239891614
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,219,39,mid,2,72,42469.84977463602,0.9889223896710448,0.5416666666666666,3,72,2336584615.940149,0.999984456995279,0.5416666666666666,1.0,0.0,-0.011062067324234204,0.46903449002670533,0.494394971276773,1.4680112299113368,0.6848609275076987,0.7031322573149187,1.211615132751047,0.02536048125006768,0.5652462642594103,0.5803264075436343
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,222,42,mid,2,72,50643.30984995818,0.990003665710506,0.5833333333333334,3,72,2336584615.940149,0.999984456995279,0.5833333333333334,1.0,0.0,-0.009980791284773027,0.21176607978143094,0.20291834498396,0.1750438510044844,0.46018048609369666,0.4504645879355668,0.4183824219592458,-0.008847734797470946,1.099903968093866,1.076681438541522
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,225,45,mid,2,48,26489122129.84347,0.9999990215052298,0.9375,3,72,2336584615.940149,0.999984456995279,0.625,1.0,1.0,1.4564509950742988e-05,0.29964481076614957,0.37015584013328423,0.5335800783565326,0.5473982195496708,0.6084043393445548,0.7304656585744005,0.07051102936713466,0.7493825522448109,0.8328993049884585
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,228,48,mid,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,0.6666666666666666,1.0,1.0,1.4564509950742988e-05,0.16432308473618243,0.16744913796465855,0.43309538631490335,0.40536783880345323,0.40920549600983924,0.6580998300523283,0.0031260532284761167,0.6159670923653342,0.6217985134220466
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,231,51,mid,2,48,4970294958.466412,0.9999997630468994,1.0,3,72,2336584615.940149,0.999984456995279,0.7083333333333334,1.0,1.0,1.5306051620367356e-05,0.047803460912197615,0.04259505258240029,0.33683819205897453,0.2186400258694588,0.20638568889920708,0.5803776288408906,-0.005208408329797326,0.37672028521519485,0.3556058652904888
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,234,54,mid,2,48,6905008057.594291,0.9999997078345049,1.0,3,72,2336584615.940149,0.999984456995279,0.75,1.0,1.0,1.5250839225822155e-05,0.23452714167950406,0.2690189646309389,0.56083497030098,0.4842800240351692,0.5186703814861023,0.7488891575533592,0.034491822951434825,0.646664488530352,0.6925863143493922
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,237,57,mid,2,48,4157500994.0282893,0.9999997819400049,1.0,3,72,2336584615.940149,0.999984456995279,0.7916666666666666,1.0,1.0,1.5324944725891854e-05,0.5693303345281207,0.6077090269314555,0.24702803263558049,0.7545398163968027,0.7795569427126253,0.49701914715187834,0.0383786924033348,1.5181302787239133,1.5684646098239945
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,240,60,mid,2,72,641655.7280551491,0.9986692708227166,0.8333333333333334,3,72,2336584615.940149,0.999984456995279,0.8333333333333334,1.0,0.0,-0.0013151861725624325,0.5193650267716932,0.32106085810954005,0.2536070997673719,0.720669845887625,0.5666223240479853,0.5035941816258126,-0.1983041686621531,1.4310527646705555,1.1251566136421423
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,243,63,mid,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,0.875,1.0,1.0,1.4564509950742988e-05,0.08280036854194996,0.17375604304963488,0.10897274352477197,0.2877505317839568,0.4168405487109368,0.3301101990620283,0.09095567450768492,0.8716802225486161,1.2627315057073158
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,246,66,mid,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,0.9166666666666666,1.0,1.0,1.4564509950742988e-05,0.31950832276144503,0.28653421839173726,0.42097670642048524,0.5652506724997725,0.5352889111421395,0.648827177621657,-0.03297410436970777,0.8711883410490867,0.8250100020536999
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,249,69,mid,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,0.9583333333333334,1.0,1.0,1.4564509950742988e-05,0.03556800467252593,0.09016529834532992,0.09972431380518217,0.18859481613375786,0.3002753708603653,0.3157915670267054,0.05459729367280399,0.5972129588812264,0.9508657045138006
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,252,72,late,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,1.4564509950742988e-05,0.09088679122865796,0.06891286520248967,0.15632354501730125,0.30147436247325904,0.2625126000832906,0.39537772448293196,-0.021973926026168294,0.7624970852050957,0.6639539453736296
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,255,75,late,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,1.4564509950742988e-05,0.3124640566379802,0.18861984394803297,0.25464724928816534,0.5589848447301413,0.4343038613091449,0.5046258507926099,-0.12384421268994725,1.1077213817963356,0.8606452892315939
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,258,78,late,2,48,26489122129.84347,0.9999990215052298,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,1.4564509950742988e-05,0.4747461045357033,0.3722010103695277,0.3511303092098519,0.6890182178547265,0.6100827897667067,0.5925624939277307,-0.10254509416617563,1.1627773018296355,1.0295670009805122
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,261,81,late,2,48,36926.76052010398,0.9939803108563877,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,-0.006004146138891331,0.06094304392087155,0.04834683326744995,0.049261185103357835,0.2468664495650868,0.2198791333152147,0.22194860914941061,-0.012596210653421598,1.1122685134688186,0.9906758783390132
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,264,84,late,2,48,27703.90057797285,0.9924367398584583,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,-0.007547717136820786,0.2967230968524141,0.4119226206469142,0.18349918702193102,0.5447229542183936,0.6418119823179638,0.42836805088840485,0.1151995237945001,1.2716236728875483,1.498272294086572
0,stable_low_roughness,0.005,0.005,0.0,0.5,3,180,267,87,late,2,48,66745.6713463487,0.9963649054624831,1.0,3,72,2336584615.940149,0.999984456995279,1.0,1.0,1.0,-0.003619551532795917,0.24408276065654042,0.41632829578954156,0.11107011152316805,0.49404732633275167,0.6452350701794979,0.3332718282771108,0.17224553513300114,1.4824155071455913,1.9360624434267935
