direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,6,63,mid,0.2989798060410578,0.18837722785351563,-0.11060257818754216,0.22170461119185414,0.17741123130399913,-0.044293379887855006,-0.06630919829968715
low_to_high,stable_low,0,6,66,mid,0.16294549822803775,0.12801994265240604,-0.034925555575631706,0.24179518742966508,0.21739621331724968,-0.0243989741124154,-0.010526581463216306
low_to_high,stable_low,0,6,69,mid,0.012253451322821803,0.04127617692106539,0.029022725598243586,0.056233054793868316,0.05418831192948805,-0.002044742864380264,0.03106746846262385
low_to_high,stable_low,0,6,72,late,0.04051970586934438,0.02075531762257153,-0.019764388246772846,0.20712746920874026,0.19727071374290975,-0.009856755465830508,-0.009907632780942338
low_to_high,stable_low,0,6,75,late,0.2542355002999729,0.13576858203696784,-0.11846691826300504,0.37066653709017233,0.3145890579425609,-0.05607747914761141,-0.06238943911539363
low_to_high,stable_low,0,6,78,late,0.23588501403583037,0.1026505417805062,-0.13323447225532417,0.22100255818831602,0.21169273731507834,-0.009309820873237673,-0.1239246513820865
low_to_high,stable_low,0,6,81,late,0.13145318326493538,0.22769552692460357,0.09624234365966819,0.2730052899228946,0.27632404317023507,0.003318753247340489,0.0929235904123277
low_to_high,stable_low,0,6,84,late,0.8421799291479161,1.286056741495414,0.443876812347498,0.6308519376314594,0.676729614386329,0.045877676754869534,0.39799913559262845
low_to_high,stable_low,0,6,87,late,0.738666258429565,1.3031651731949423,0.5644989147653773,0.31156814777028785,0.3013679569872884,-0.010200190782999441,0.5746991055483768
low_to_high,stable_low,0,6,90,late,0.11405734507759367,0.3931488247553003,0.2790914796777066,0.23680698651711765,0.15796680267510851,-0.07884018384200914,0.3579316635197157
low_to_high,stable_low,0,6,93,late,0.07876647039145024,0.08459974835533642,0.005833277963886177,0.24428760594162705,0.19232034746064133,-0.05196725848098571,0.05780053644487189
low_to_high,stable_low,0,6,96,late,0.04917221727624069,0.04333425298923673,-0.005837964287003956,0.18617798925772633,0.17129975501418845,-0.014878234243537874,0.009040269956533918
low_to_high,stable_low,0,6,99,late,0.05136025669779187,0.15206792429531338,0.1007076675975215,0.16474646895260828,0.17144046413527636,0.006693995182668083,0.09401367241485342
low_to_high,stable_low,0,6,102,late,0.3658554559792137,0.32157499385016547,-0.04428046212904824,0.1791290717637292,0.22957443109032596,0.05044535932659677,-0.09472582145564501
low_to_high,stable_low,0,6,105,late,0.2767598812763724,0.46737909048065346,0.19061920920428105,0.19009080140149315,0.208713569166969,0.01862276776547586,0.1719964414388052
low_to_high,stable_low,0,6,108,late,0.1392978394697668,0.7054934628642838,0.566195623394517,0.3086100517055595,0.2989641932687631,-0.009645858436796384,0.5758414818313133
low_to_high,stable_low,0,6,111,late,0.4395938038407616,0.6783630383303992,0.23876923448963766,0.3702422810822868,0.36482224726213297,-0.0054200338201538245,0.24418926830979149
low_to_high,stable_low,0,6,114,late,0.40715676136213164,0.6604870703409231,0.2533303089787915,0.7025299447238655,0.6001399310921364,-0.10239001363172917,0.35572032261052067
low_to_high,stable_low,0,12,0,early,0.16579483471170528,0.16579483471170528,0.0,0.3722015135060562,0.3722015135060562,0.0,0.0
low_to_high,stable_low,0,12,3,early,0.22578425680811023,0.1919619335910502,-0.033822323217060024,0.1248646880872778,0.1240214013619917,-0.0008432867252860937,-0.03297903649177393
