transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
high_to_low,1,0,0.49309050831506085,0.6024487783514505,0.9046972231963538,0.10935827003638965
high_to_low,1,1,0.38531736223942226,0.6232060754667047,0.7863093683747409,0.23788871322728244
high_to_low,1,2,0.26789423667984885,0.29266601015420357,0.9567435472036996,0.02477177347435472
high_to_low,1,3,0.35949397605300704,0.3509547654684698,1.0120925703451604,-0.008539210584537216
high_to_low,1,4,0.3370552528845455,0.6435225962770194,0.7237167919204207,0.30646734339247383
high_to_low,1,5,0.4156986442608437,0.5699913570048322,0.853994687169758,0.15429271274398848
high_to_low,1,6,0.3974379632691475,0.42948605467112344,0.9619669266019146,0.03204809140197595
high_to_low,1,7,0.3204557306595269,0.3047949949225146,1.0253688167263526,-0.01566073573701232
high_to_low,1,8,0.282512004019276,0.27676284640280213,1.0103330472378786,-0.005749157616473877
high_to_low,1,9,0.4178427330142546,0.36796488448426884,1.0656221499490572,-0.04987784852998578
high_to_low,1,10,0.559135565039839,0.6727882514454435,0.911631575698151,0.11365268640560455
high_to_low,1,11,0.19756950064918197,0.19314570430605196,1.0113871332853657,-0.004423796343130004
high_to_low,1,12,0.3441597729769651,0.404679139138629,0.9221989949055579,0.06051936616166392
high_to_low,1,13,0.425511180440005,0.5548328829394958,0.8757383967832703,0.12932170249949082
high_to_low,1,14,0.33991625441176165,0.39695751633651,0.9253668798425599,0.05704126192474834
high_to_low,1,15,0.46797683626084136,0.6290818426590669,0.8624990063684278,0.1611050063982255
high_to_low,1,16,0.2791932925985082,0.28026608986669715,0.9980842744005689,0.0010727972681889297
high_to_low,1,17,0.31720324170397907,0.34984283097905705,0.9522090814683766,0.032639589275077985
high_to_low,1,18,0.29791381489490626,0.32609179568661134,0.9558183969370544,0.028177980791705082
high_to_low,1,19,0.4936321294634861,0.5662809964974013,0.9336534703659821,0.07264886703391515
high_to_low,1,20,0.32268553280471546,0.6199917774453764,0.7214342931391616,0.2973062446406609
high_to_low,1,21,0.43936097248366784,0.7593909150224278,0.760638038024414,0.32002994253876
high_to_low,1,22,0.3599473033222774,0.4119766493543177,0.9347235001692995,0.05202934603204029
high_to_low,1,23,0.3796895621706849,0.4202705357028883,0.9504950454147508,0.04058097353220341
high_to_low,1,24,0.44236831752809513,0.6514296299559756,0.8240588984994717,0.2090613124278805
high_to_low,1,25,0.34373996981911487,0.5320556012626106,0.8037787262070482,0.18831563144349578
high_to_low,1,26,0.25774079199238786,0.5140080598307434,0.708119599205415,0.2562672678383555
high_to_low,1,27,0.27914201300651464,0.5380246040561475,0.7202968818727571,0.25888259104963285
high_to_low,1,28,0.34325335649683025,0.3870135860632701,0.9417687831451835,0.04376022956643982
high_to_low,1,29,0.3208242467554374,0.27363069589923256,1.0828073228420327,-0.04719355085620486
high_to_low,3,0,0.3582796150974633,0.44982858518601726,0.8924574607020195,0.09154897008855395
high_to_low,3,1,0.4428045999412743,0.7098805513798163,0.7897932594631554,0.267075951438542
high_to_low,3,2,0.29130403088056633,0.34658137806248124,0.9167916200701769,0.055277347181914904
high_to_low,3,3,0.32944864263337653,0.4256785780968221,0.8797372141762183,0.09622993546344555
high_to_low,3,4,0.3894857622963958,0.6504281507647278,0.7738310086240759,0.260942388468332
high_to_low,3,5,0.40528605187431915,0.5061480223492889,0.894833133560978,0.10086197047496975
high_to_low,3,6,0.3838256924952515,0.4707167816099257,0.9029988146524159,0.08689108911467419
high_to_low,3,7,0.3421670625448678,0.334988722168864,1.010657510295614,-0.007178340376003789
high_to_low,3,8,0.25121275616455074,0.26052678002216456,0.9819619468487385,0.009314023857613818
high_to_low,3,9,0.3338249982317903,0.431363851088317,0.8797059994396694,0.09753885285652669
high_to_low,3,10,0.40059343858237845,0.37295823836410097,1.0363866578998167,-0.027635200218277478
high_to_low,3,11,0.319942398650446,0.32221736287002783,0.9964635767251492,0.002274964219581843
high_to_low,3,12,0.37170851605703314,0.4355423130425624,0.9238172746939627,0.06383379698552927
high_to_low,3,13,0.4241540378888793,0.7385622597010751,0.7578238115563891,0.31440822181219585
high_to_low,3,14,0.3662111768498987,0.4620616286515178,0.8902579183866284,0.09585045180161911
high_to_low,3,15,0.36298431251437585,0.3735761242463075,0.9857218239795376,0.010591811731931633
high_to_low,3,16,0.3008165268202042,0.3978690853146728,0.8695223481865494,0.09705255849446859
high_to_low,3,17,0.3223354962525061,0.48850002741762993,0.8123099455363721,0.1661645311651238
high_to_low,3,18,0.43942743245011895,0.4320689020509912,1.008479508383016,-0.007358530399127761
high_to_low,3,19,0.3505069545024123,0.4277608983887071,0.9052067381211452,0.0772539438862948
high_to_low,3,20,0.36368805622995365,0.3607671681759458,1.0040400014324453,-0.002920888054007864
high_to_low,3,21,0.45572378599590646,0.893629867882608,0.7141213386827548,0.43790608188670155
high_to_low,3,22,0.39527131804431676,0.4474934702168749,0.9398408112047084,0.052222152172558156
high_to_low,3,23,0.3181189725107457,0.37327879373387807,0.9231624403372491,0.055159821223132344
high_to_low,3,24,0.33038492356764415,0.3605610431650045,0.957239717011704,0.03017611959736033
high_to_low,3,25,0.3695577083131736,0.5463369982485493,0.8224525028556775,0.17677928993537573
high_to_low,3,26,0.3614315003668557,0.5975087274130795,0.77775152928197,0.2360772270462238
high_to_low,3,27,0.2868938220865913,0.5566304798790304,0.7179217425757478,0.26973665779243905
high_to_low,3,28,0.2987377050772628,0.32374509261989204,0.9606018599061787,0.02500738754262921
high_to_low,3,29,0.2745974383902953,0.2595177010468761,1.0286431731270589,-0.01507973734341922
high_to_low,6,0,0.3171498449724185,0.33166495465574025,0.9778730103117929,0.014515109683321759
high_to_low,6,1,0.4354445656525097,0.41609538423857273,1.022986702245306,-0.01934918141393699
high_to_low,6,2,0.3465174607422937,0.38177308058949244,0.9527082158445639,0.035255619847198716
high_to_low,6,3,0.44342974090257964,0.5827975653078188,0.8722752392175424,0.13936782440523915
high_to_low,6,4,0.41270333488201305,0.9237212624088977,0.6684185884022996,0.5110179275268847
high_to_low,6,5,0.45227041381768146,0.46016659493206485,0.991383176868836,0.007896181114383394
high_to_low,6,6,0.5522323977741884,0.7585652526160108,0.8532267607478851,0.2063328548418224
high_to_low,6,7,0.4100160201279873,0.3835340498925557,1.0339474101203783,-0.02648197023543164
high_to_low,6,8,0.26823231575626233,0.27298575806716724,0.9912553732559137,0.0047534423109049095
high_to_low,6,9,0.4036163186135888,0.5489920734342965,0.8574352255974825,0.14537575482070764
high_to_low,6,10,0.4373910395630453,0.40988225622313745,1.0330120363619124,-0.02750878333990786
high_to_low,6,11,0.3276994129825302,0.34655330703262577,0.9724175939919695,0.018853894050095577
high_to_low,6,12,0.307779189740079,0.32630289411517227,0.9712010944166918,0.018523704375093264
high_to_low,6,13,0.452688671730964,0.515714599453667,0.9369040154495777,0.06302592772270305
high_to_low,6,14,0.42560243169918505,0.7148407032196819,0.771609229285816,0.2892382715204968
high_to_low,6,15,0.3498504746723756,0.3352092261843079,1.021605569707656,-0.014641248488067748
high_to_low,6,16,0.2763370063922981,0.32868220845726265,0.9169199584487121,0.05234520206496457
high_to_low,6,17,0.3774108508533513,0.32489567772918526,1.0777926666128086,-0.05251517312416604
high_to_low,6,18,0.47544460906314767,0.6270421779447375,0.8707662470293615,0.15159756888158982
high_to_low,6,19,0.40697343960305815,0.4738109952895416,0.926788136637317,0.06683755568648347
high_to_low,6,20,0.3581339769656291,0.349865481021704,1.0117476747532488,-0.008268495943925092
high_to_low,6,21,0.5044682909771747,1.1939514923174979,0.6500153241586121,0.6894832013403231
high_to_low,6,22,0.4289731591611199,0.558675091353508,0.8762648788209857,0.12970193219238813
high_to_low,6,23,0.3017837301660549,0.29435909917221115,1.0125329816102517,-0.007424630993843773
high_to_low,6,24,0.43195639142100106,0.3682368144147375,1.083069559367867,-0.06371957700626357
high_to_low,6,25,0.29217699451422685,0.2970371593501735,0.9917851863148598,0.004860164835946645
high_to_low,6,26,0.34484291658810184,0.3891262103825191,0.9413809650169315,0.044283293794417256
high_to_low,6,27,0.29489607407162416,0.4255724044441976,0.8324300814692599,0.13067633037257342
high_to_low,6,28,0.2969690525661316,0.29863168392762646,0.9972123654488727,0.0016626313614948596
high_to_low,6,29,0.2884490552747492,0.26445521251204224,1.0443798755195761,-0.02399384276270694
high_to_low,12,0,0.4191285463144863,0.40162290642717674,1.021561184965968,-0.017505639887309576
high_to_low,12,1,0.5052613951195355,0.5252018172688426,0.9808327271393588,0.019940422149307135
high_to_low,12,2,0.6564934068033016,1.049303214825396,0.7909785069359442,0.3928098080220944
high_to_low,12,3,0.6948582666414603,1.0811253617177237,0.8016966827896068,0.38626709507626333
high_to_low,12,4,0.4324409050807184,2.0863662758516868,0.45526902855706425,1.6539253707709682
high_to_low,12,5,0.5916836378764507,0.4986057312570043,1.0893467617277892,-0.09307790661944643
high_to_low,12,6,0.9578928548267421,1.713985633328638,0.7475751871152395,0.7560927785018959
high_to_low,12,7,0.5541406103987428,0.48117536883963596,1.07314472569303,-0.07296524155910689
high_to_low,12,8,0.3097578358577824,0.2930731588986646,1.028071045767323,-0.016684676959117795
