seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,frozen_order,frozen_window,frozen_lambda,frozen_smoothness,adaptive_order_differs,adaptive_window_differs,adaptive_smoothness_minus_frozen,adaptive_mse,frozen_mse,benchmark_mse,adaptive_rmse,frozen_rmse,benchmark_rmse,adaptive_mse_advantage_vs_frozen,adaptive_relative_rmsfe_vs_no_change,frozen_relative_rmsfe_vs_no_change
0,stable_low,0.0,0.0,1,180,294,114,late,1,72,31.856537274801966,0.917612670615277,2,72,8899.489545260338,0.9768070702276446,1.0,0.0,-0.05919439961236761,0.7445439646778851,0.656371632914864,0.5234961327770294,0.8628696104730338,0.8101676572875913,0.7235303260935435,-0.08817233176302108,1.1925825074006302,1.1197425015504419
0,stable_low,0.0,0.0,1,180,297,117,late,1,72,23.926282683584287,0.9039935355753203,2,72,8899.489545260338,0.9768070702276446,1.0,0.0,-0.07281353465232432,0.6550112412507817,0.5345033738659822,0.353966052157316,0.8093276476500613,0.7310973764595126,0.594950461935543,-0.12050786738479946,1.3603277910182443,1.2288373961103332
0,stable_low,0.0,0.0,3,180,180,0,early,3,72,14632432.191137515,0.9978164800307442,3,72,14632432.191137515,0.9978164800307442,0.0,0.0,0.0,0.9952429868100728,0.9952429868100728,6.669466750576333,0.9976186580102002,0.9976186580102002,2.5825310744648036,0.0,0.3862949289843275,0.3862949289843275
0,stable_low,0.0,0.0,3,180,183,3,early,2,72,11873.136336705575,0.9794114406979019,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01840503933284232,0.0502583415045282,0.030540661150556717,0.8890913009825326,0.2241837226573959,0.17475886572805602,0.9429163806947743,-0.019717680353971485,0.23775567722368907,0.18533866767622328
0,stable_low,0.0,0.0,3,180,186,6,early,2,72,13541.954582548484,0.9805379786246645,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01727850140607967,0.12249303084255692,0.04010574670597461,0.06570879624510313,0.34999004391919053,0.20026419227104633,0.256337270495539,-0.0823872841365823,1.3653498113739233,0.7812527295929504
0,stable_low,0.0,0.0,3,180,189,9,early,2,72,16583.1402518326,0.9822026254662056,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015613854564538565,0.26478082335830905,0.3856855519570037,0.32595994448826754,0.5145685798397616,0.6210358701049431,0.5709290187827797,0.12090472859869467,0.9012829316975716,1.0877637143562806
0,stable_low,0.0,0.0,3,180,192,12,early,2,72,22803.721718901877,0.9846576510949671,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.013158828935777134,0.04749148134985378,0.06668461994902862,0.22286905455290795,0.2179254031769903,0.25823365378863505,0.47209009156400217,0.01919313859917484,0.4616182526835468,0.5470007915928179
0,stable_low,0.0,0.0,3,180,195,15,early,2,72,32872.87329976675,0.9872485901506677,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.010567889880076509,0.4240702618774004,0.3803328733344471,0.441949999105109,0.6512067735192874,0.6167113371217097,0.664793200254868,-0.04373738854295328,0.9795629276437066,0.9276739546753415
0,stable_low,0.0,0.0,3,180,198,18,early,2,72,28319.28178059094,0.9862208477892189,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.011595632241525267,0.20444555112710214,0.21084920733321552,0.2149391742649623,0.4521565559926143,0.45918319583061346,0.46361533005818767,0.006403656206113384,0.9752838758284045,0.9904400611019097
0,stable_low,0.0,0.0,3,180,201,21,early,2,72,33620.55090758519,0.9874002115166106,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.010416268514133575,0.44418604085891716,0.42715610342490945,0.375629628396893,0.6664728357997175,0.6535718043374495,0.6128863095198758,-0.017029937434007714,1.087433061315761,1.0663834290073244
0,stable_low,0.0,0.0,3,180,204,24,early,2,72,34917.168556181714,0.9876533168690138,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.010163163161730382,0.15246450462850555,0.1677042042893757,1.2621594364395707,0.3904670339843116,0.40951703784992355,1.1234586936953093,0.01523969966087016,0.347557979813194,0.36451454792959903
0,stable_low,0.0,0.0,3,180,207,27,early,2,72,20332.762515772236,0.9837956865902903,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.014020793440453927,0.017834328737719306,0.014742260623482497,0.0367523965437395,0.13354523105569627,0.12141771132533546,0.19170914569665032,-0.003092068114236809,0.6966033392429314,0.6333433435536767
0,stable_low,0.0,0.0,3,180,210,30,early,2,72,20285.598432061448,0.9837779821572936,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.014038497873450573,0.2753921440555542,0.2425679438010725,0.23203302565386977,0.5247781855751572,0.49251187173617705,0.4816980648226332,-0.032824200254481684,1.089433867184803,1.0224493468071656
0,stable_low,0.0,0.0,3,180,213,33,early,2,72,18166.55717809184,0.9829251744776696,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.014891305553074607,0.16941686233520736,0.1680603364568278,0.20608907631834206,0.4116027968019743,0.4099516269718024,0.4539703473998517,-0.0013565258783795608,0.9066733084208239,0.9030361329100683
