direction,horizon,relative_origin,transition_smoothness,start_reference_smoothness,target_reference_smoothness,mean_abs_smoothness_gap_to_target,mean_transition_order,mean_start_order,mean_target_order,mean_transition_window,mean_start_window,mean_target_window,order_match_target_share,window_match_target_share,discrete_config_match_target_share,mean_transition_window_post_fraction,reference_smoothness_shift,smoothness_progress
high_to_low,1,-30,0.3248929371099874,0.3248929371099874,0.9588480986556002,0.6339551615456127,1.2666666666666666,1.2666666666666666,2.2,45.6,45.6,52.0,0.3,0.3333333333333333,0.1,0.0,0.6339551615456127,0.0
high_to_low,1,-27,0.30039238973097504,0.30039238973097504,0.9568544894740657,0.6564620997430907,1.2,1.2,2.1666666666666665,44.8,44.8,52.8,0.3,0.3333333333333333,0.06666666666666667,0.0,0.6564620997430907,0.0
high_to_low,1,-24,0.3079164647062253,0.3079164647062253,0.9611756850986308,0.6532592203924056,1.2333333333333334,1.2333333333333334,2.2,43.2,43.2,52.0,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.0,0.6532592203924055,0.0
high_to_low,1,-21,0.3104730988466053,0.3104730988466053,0.9610886963149404,0.6506155974683352,1.2333333333333334,1.2333333333333334,2.1666666666666665,48.0,48.0,52.8,0.3,0.36666666666666664,0.03333333333333333,0.0,0.6506155974683352,0.0
high_to_low,1,-18,0.30899201984890345,0.30899201984890345,0.9590331492252133,0.6500411293763099,1.2333333333333334,1.2333333333333334,2.1666666666666665,43.2,43.2,49.6,0.3333333333333333,0.43333333333333335,0.23333333333333334,0.0,0.6500411293763099,0.0
high_to_low,1,-15,0.3051933995538819,0.3051933995538819,0.9537731576761147,0.6485797581222328,1.2,1.2,2.1333333333333333,44.0,44.0,48.8,0.3333333333333333,0.43333333333333335,0.16666666666666666,0.0,0.6485797581222328,0.0
high_to_low,1,-12,0.3061210994023596,0.3061210994023596,0.9557903367374533,0.6496692373350936,1.2333333333333334,1.2333333333333334,2.1,43.2,43.2,45.6,0.36666666666666664,0.4,0.2,0.0,0.6496692373350936,0.0
high_to_low,1,-9,0.2872923191961698,0.2872923191961698,0.9560724795153351,0.6687801603191653,1.2,1.2,2.2666666666666666,44.0,44.0,49.6,0.36666666666666664,0.4666666666666667,0.16666666666666666,0.0,0.6687801603191653,0.0
high_to_low,1,-6,0.3488746826826251,0.3488746826826251,0.9513625920664911,0.602487909383866,1.3333333333333333,1.3333333333333333,2.2333333333333334,44.8,44.8,48.0,0.36666666666666664,0.4666666666666667,0.2,0.0,0.602487909383866,0.0
high_to_low,1,-3,0.38494439143285475,0.38494439143285475,0.9502877876113942,0.5653433961785395,1.3333333333333333,1.3333333333333333,2.2,39.2,39.2,47.2,0.3,0.5,0.23333333333333334,0.0,0.5653433961785395,0.0
high_to_low,1,0,0.37794343042962564,0.37794343042962564,0.9529529367032086,0.5750095062735828,1.3666666666666667,1.3666666666666667,2.1333333333333333,45.6,45.6,44.8,0.43333333333333335,0.4666666666666667,0.23333333333333334,0.0,0.5750095062735829,0.0
high_to_low,1,3,0.36457786248141993,0.34002734419600117,0.9667851906963132,0.6022073282148932,1.3333333333333333,1.3333333333333333,2.1,45.6,47.2,47.2,0.4,0.43333333333333335,0.3,0.07847222222222222,0.6267578465003121,0.03917065964551358
high_to_low,1,6,0.4258935686365846,0.3627595259745566,0.953012072274866,0.5271185036382813,1.3333333333333333,1.3333333333333333,2.033333333333333,42.4,46.4,46.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.17083333333333334,0.5902525463003094,0.10696106786451139
high_to_low,1,9,0.45828156767477696,0.33517875860766216,0.9674528986954634,0.5091713310206865,1.3333333333333333,1.2666666666666666,2.1666666666666665,44.8,43.2,48.8,0.3,0.36666666666666664,0.2,0.24583333333333332,0.6322741400878011,0.19469847216908168
high_to_low,1,12,0.4959913977456963,0.3163592602620068,0.9409959667315001,0.44500456898580387,1.3666666666666667,1.3333333333333333,2.0,44.0,44.8,51.2,0.4,0.36666666666666664,0.26666666666666666,0.33055555555555555,0.6246367064694933,0.2875785806744973
high_to_low,1,15,0.536336790575864,0.3125659345528168,0.9600032643014487,0.42366647372558475,1.4333333333333333,1.3333333333333333,2.1333333333333333,47.2,44.8,49.6,0.4,0.43333333333333335,0.23333333333333334,0.3854166666666667,0.6474373297486319,0.34562550804712866
high_to_low,1,18,0.6917370373534839,0.3145455035469309,0.9629233867056204,0.2722227659709062,1.5666666666666667,1.3333333333333333,2.1333333333333333,44.8,48.0,47.2,0.36666666666666664,0.4666666666666667,0.16666666666666666,0.48333333333333334,0.6483778831586895,0.581746453116193
high_to_low,1,21,0.6838850679402694,0.3162806011560886,0.9445292303842119,0.2617284308247991,1.5666666666666667,1.3333333333333333,1.9666666666666666,44.8,48.8,46.4,0.5,0.43333333333333335,0.26666666666666666,0.5736111111111111,0.6282486292281233,0.5851257761371095
high_to_low,1,24,0.6602520318652154,0.3277971520471199,0.9369038988654669,0.2766518670002515,1.4666666666666666,1.2666666666666666,2.1333333333333333,46.4,44.8,50.4,0.43333333333333335,0.5333333333333333,0.36666666666666664,0.6222222222222222,0.609106746818347,0.5458072522668068
high_to_low,1,27,0.7060544680204455,0.2796815412974309,0.9775738992347953,0.2727554692742395,1.5,1.2333333333333334,2.1333333333333333,46.4,45.6,45.6,0.4,0.26666666666666666,0.16666666666666666,0.6666666666666666,0.6978923579373644,0.6109436818926758
high_to_low,1,30,0.7112361380900682,0.3039111932798272,0.978263756316533,0.2680811790410501,1.5333333333333334,1.2666666666666666,2.1,44.8,44.0,47.2,0.43333333333333335,0.3333333333333333,0.23333333333333334,0.7194444444444444,0.6743525630367058,0.6040237216212225
high_to_low,1,33,0.7894576532360531,0.3247196861539832,0.9661642943453689,0.17670683251334335,1.7,1.2666666666666666,2.1666666666666665,48.0,45.6,51.2,0.6333333333333333,0.6,0.43333333333333335,0.7152777777777778,0.6414446081913856,0.7245176920146589
high_to_low,1,36,0.8140097545003183,0.3550081768495827,0.9656112343197452,0.15277502534135393,1.7666666666666666,1.3333333333333333,2.066666666666667,52.0,44.8,46.4,0.6666666666666666,0.43333333333333335,0.3333333333333333,0.7083333333333334,0.6106030574701624,0.7517184397216436
high_to_low,1,39,0.779930906844561,0.3851921916190774,0.9568277679978604,0.1768968611532994,1.7666666666666666,1.3666666666666667,2.033333333333333,43.2,45.6,48.0,0.7333333333333333,0.6666666666666666,0.5666666666666667,0.8333333333333334,0.571635576378783,0.6905425966068944
high_to_low,1,42,0.7778591367023642,0.35896576334636005,0.9574971677109638,0.17965567205181676,1.7333333333333334,1.3,2.066666666666667,48.8,44.0,52.0,0.6666666666666666,0.4,0.4,0.8208333333333333,0.5985314043646037,0.6998686623648396
high_to_low,1,45,0.792031909032411,0.34449865025792004,0.9433373696828745,0.1535795344793538,1.7333333333333334,1.3333333333333333,2.033333333333333,47.2,48.8,48.0,0.7,0.5333333333333333,0.5333333333333333,0.8645833333333334,0.5988387194249545,0.7473352077237804
high_to_low,1,48,0.8344361968653325,0.305487536742543,0.9486501738321509,0.11776263793101202,1.8666666666666667,1.2666666666666666,2.1,46.4,48.8,50.4,0.7333333333333333,0.7,0.5333333333333333,0.9,0.643162637089608,0.8224182028302341
