seed,ar1_phi,horizon,n_outer_origins,mean_order,mean_window,s_observed,s_latent,s_ar,s_recovery,gap_observed_minus_latent,gap_observed_minus_ar,gap_observed_minus_recovery,mse_observed,mse_latent_lambda,mse_recovery_lambda,mse_ar_oracle,latent_mse_observed,latent_mse_latent,latent_mse_recovery,frac_lower_observed,frac_upper_observed,frac_lower_latent,frac_upper_latent,frac_lower_ar,frac_upper_ar,frac_lower_recovery,frac_upper_recovery,rmse_ar_vs_trend_only
3,0.4,2,20,1.15,27.6,0.8073380450670475,0.9146420324469219,0.894494389408752,0.938426492899292,-0.10730398737987427,-0.08715634434170463,-0.13108844783224444,0.3616299747043523,0.3832127938927391,0.43097066948558116,0.35464381815109763,0.1712295576756111,0.17355343610189636,0.22061539855179152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902936323084236
3,0.4,3,20,1.45,34.8,0.8929389582388824,0.9480794713549903,0.9315840482201969,0.9551035273388402,-0.0551405131161079,-0.03864508998131449,-0.0621645690999578,0.3733902437600822,0.405007763891674,0.40153253958010443,0.36257085861352445,0.1730729301859229,0.19058113666328888,0.21340186804210465,0.0,0.2,0.0,0.15,0.0,0.15,0.0,0.0,0.985405460278084
3,0.4,6,20,1.65,40.8,0.9190908180715317,0.9511849829558539,0.9365751631757091,0.9593627357147664,-0.03209416488432226,-0.017484345104177384,-0.040271917643234796,0.4029414110954936,0.4434146441705398,0.4614945794995419,0.3975135553190063,0.2102790443098256,0.2566266457131003,0.28761685641714185,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.0,0.993241872287671
3,0.4,12,19,1.7894736842105263,46.73684210526316,0.9537147836644647,0.9579589718845325,0.9592753087225682,0.9631509285894225,-0.0042441882200676745,-0.005560525058103484,-0.009436144924957906,0.7355266516128731,0.7535575115036641,0.6884192552891671,0.7309423945906108,0.49101786996179425,0.5193570590190975,0.4670510762400956,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.0,0.9968788198630775
3,0.6,1,20,1.0,36.0,0.5064573537436938,0.9012569383777442,0.8553063772328355,0.9309745263767233,-0.39479958463405046,-0.3488490234891418,-0.42451717263302957,0.1985790205507366,0.32212134175782814,0.3656842061633908,0.2243297205427952,0.16933128484924326,0.16779803342661576,0.20162941775276022,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.062861621414764
3,0.6,2,20,1.05,26.4,0.6283406478169343,0.9059469622870926,0.8566912367487219,0.9396604052263025,-0.27760631447015827,-0.22835058893178767,-0.311319757409368,0.3620401206259517,0.44702370568565486,0.5140910028180014,0.33501339968926774,0.19563649550642126,0.20826038614046527,0.25554076363857897,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9619505307045547
3,0.6,3,20,1.3,30.0,0.7577126706913415,0.9358327365220512,0.9065339885217348,0.956177421230481,-0.1781200658307098,-0.14882131783039346,-0.19846475053913953,0.36874738676281643,0.43986216130067,0.5099502426997287,0.3585916875898697,0.216796087933642,0.26135178940344944,0.33886840592553874,0.0,0.15,0.0,0.15,0.0,0.1,0.0,0.0,0.9861333204543674
3,0.6,6,20,1.65,39.6,0.8444857326071716,0.9540493941761949,0.9169375924580221,0.9659768785058398,-0.10956366156902342,-0.07245185985085055,-0.12149114589866827,0.5857817364251257,0.6310980363489378,0.6763754116519965,0.524949933637236,0.4008355818734642,0.4622026158733664,0.544369798414589,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.9466534653863526
3,0.6,12,19,1.736842105263158,42.94736842105263,0.9329734822233585,0.9591315218056129,0.9433033472167395,0.9704648796927853,-0.026158039582254284,-0.010329864993380797,-0.0374913974694266,0.8331709180692103,0.8947988025523567,0.9879477260540416,0.818731059431463,0.6157128073630346,0.689446998012355,0.8105578494848386,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0,0.9912965206291185
3,0.8,1,20,1.0,61.2,0.25902742762882597,0.9155624351562285,0.7856187754855366,0.9476780310652148,-0.6565350075274023,-0.5265913478567106,-0.6886506034363886,0.10791093491225719,0.294563067649437,0.4008972768417358,0.12171018302457788,0.22852904659719223,0.24015446667879425,0.3267363759209919,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0620151940730849
3,0.8,2,20,1.0,54.0,0.3455381598041705,0.9080779894895621,0.7086709493243875,0.9485888508340787,-0.5625398296853916,-0.36313278952021694,-0.6030506910299083,0.18845123215345516,0.3507484982821937,0.46076369192335365,0.18875355677524078,0.2346388351455578,0.25618535400712117,0.2902322037020937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008018081488006
3,0.8,3,20,1.05,49.2,0.4057100089365743,0.9086019668140665,0.7767495389706986,0.9515070359118953,-0.5028919578774922,-0.3710395300341244,-0.5457970269753211,0.2631388084857461,0.4590764182728858,0.6251582086065947,0.2656075919346161,0.2549867058594311,0.2997036512996679,0.3855352930478325,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.004680077221237
3,0.8,6,20,1.3,62.4,0.4451357580951729,0.8719737101978792,0.7085196121247715,0.9586170012757457,-0.42683795210270625,-0.26338385402959863,-0.5134812431805729,0.528377027706324,0.6599528483717613,0.9076813031064127,0.4357417970033642,0.41470436597616034,0.4796008404245901,0.6549041953738486,0.1,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.9081187575813775
3,0.8,12,19,1.5789473684210527,53.05263157894737,0.7178744616801105,0.960336044017665,0.7969864445131482,0.9723480488624531,-0.24246158233755447,-0.07911198283303761,-0.2544735871823426,0.8267166550391365,0.9964805114333618,1.2020177774864917,0.7962249106022087,0.5933019899875912,0.7744774084821447,1.025590408550277,0.05263157894736842,0.10526315789473684,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.9813852737749745
3,0.9,1,20,1.0,62.4,0.13166084425370167,0.9363533303518159,0.7653750651598219,0.9562499713167444,-0.8046924860981142,-0.6337142209061202,-0.8245891270630429,0.05792860764660703,0.3076602479789098,0.4154160841986081,0.06305564051380018,0.26327648413393734,0.2638992202547093,0.3238879039518902,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0433149384266116
3,0.9,2,20,1.0,68.4,0.1685776635538526,0.9263229978390667,0.49720134636845986,0.9594373831943139,-0.7577453342852141,-0.3286236828146073,-0.7908597196404614,0.10925040151662942,0.35387980801375846,0.5147291326577401,0.10894198984015953,0.2628796843770792,0.2752590282466531,0.3554518750769792,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985875125402903
3,0.9,3,20,1.15,60.0,0.30733623918410463,0.951838167954878,0.6350808103821214,0.9692493700914218,-0.6445019287707733,-0.32774457119801664,-0.6619131309073172,0.1526015076436648,0.3896827129055125,0.4849806230071798,0.14963582572869347,0.30737145328825977,0.34465497238523735,0.3992837315471044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902352454421909
3,0.9,6,20,1.15,63.6,0.2031017989585556,0.9455882624803766,0.5636189184089417,0.970338632648669,-0.7424864635218211,-0.3605171194503861,-0.7672368336901135,0.24661197928728762,0.5326500010189482,0.707779147335211,0.27291699184247487,0.35552053230659253,0.41294735891498185,0.5589566524633813,0.35,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0519817446844502
3,0.9,12,19,1.5789473684210527,59.36842105263158,0.4726881619174014,0.9609941835631951,0.7178101706885165,0.9802029073217624,-0.4883060216457936,-0.24512200877111512,-0.5075147454043611,0.675199638590645,0.8636414759016003,1.0973394961855907,0.603155985800706,0.5254803718787209,0.6278785378539397,0.8239563688957348,0.5263157894736842,0.21052631578947367,0.0,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473684,0.9451456079111178
3,0.95,1,20,1.0,63.6,0.048209591168968,0.9379450002680276,0.3004539561519128,0.9590512004811382,-0.8897354090990597,-0.2522443649829448,-0.9108416093121701,0.03119547212904931,0.3472117998309685,0.42122382639294403,0.030915089925265832,0.25482054880595123,0.21032816876904903,0.2232031148174022,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.9954958998116483
3,0.95,2,20,1.2,69.6,0.22209621504985383,0.9496921817034891,0.37105054722817565,0.9737011295219377,-0.7275959666536354,-0.14895433217832182,-0.7516049144720839,0.06629565577148135,0.32931593573016077,0.4279024928223526,0.06388933599130231,0.2876167563545128,0.2173096562929317,0.2880769942337131,0.25,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.9816838624043684
3,0.95,3,20,1.3,60.0,0.3080975891392208,0.9525538853108462,0.4674120919526395,0.9785601895736141,-0.6444562961716253,-0.1593145028134186,-0.6704626004343932,0.07920340805727898,0.2552103797105169,0.3896123657944365,0.07755026977665092,0.27424234866481056,0.1544864091952236,0.20746751650697753,0.25,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.9895089388466489
3,0.95,6,20,1.2,64.8,0.1795969916174538,0.9396733488303536,0.3567498117053544,0.973117631930517,-0.7600763572128997,-0.17715282008790062,-0.7935206403130634,0.13155694351223934,0.40018432027635226,0.5806755444613882,0.1517008579042977,0.25413845761584264,0.23147469763280717,0.30640478838263163,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.073833951513611
3,0.95,12,19,1.631578947368421,60.63157894736842,0.4202174796715808,0.9455590242213636,0.5120879383361396,0.9807493715892469,-0.5253415445497829,-0.09187045866455885,-0.5605318919176662,0.33848986084079336,0.49727838512253303,0.9512853746835006,0.3131118315393311,0.2575977392889,0.25513383617927377,0.49810001694605854,0.5789473684210527,0.3684210526315789,0.0,0.2631578947368421,0.47368421052631576,0.3684210526315789,0.0,0.10526315789473684,0.9617825807897038
4,-0.8,1,20,2.75,49.2,0.999713823700108,0.9740363522888398,0.983122208990979,0.951759611832127,0.025677471411268103,0.0165916147091288,0.04795421186798093,0.3554749478815199,0.3169499673806443,0.364355064529422,0.14907530680032527,0.043797732378994515,0.022083978846764572,0.03390432844292183,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.6475873494923324
4,-0.8,2,20,2.6,44.4,0.9831928036729571,0.9731331075638586,0.9809676170144629,0.9536215357216105,0.010059696109098615,0.0022251866584943937,0.029571267951346743,0.32133948224958797,0.3180675868127752,0.3286876591531051,0.22035761549729727,0.02733122572818793,0.026467074666162445,0.04081226370398359,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.8280984796505511
4,-0.8,3,20,2.2,33.6,0.9848026034278552,0.9640630989693347,0.9708553187138792,0.9516579310675816,0.0207395044585205,0.013947284713975976,0.03314467236027364,0.31367859710559404,0.3127456124943776,0.31853422576144774,0.22869331605931276,0.04296592787662144,0.03964130963547685,0.04349571232174559,0.0,0.15,0.0,0.05,0.0,0.05,0.0,0.0,0.8538553273997094
4,-0.8,6,20,2.1,52.8,0.9646840831174011,0.955730456350832,0.9616691133462515,0.9319354622459451,0.008953626766569222,0.003014969771149567,0.03274862087145604,0.3880609217770494,0.35677899600382446,0.3675374889451986,0.33033109354825096,0.10463016531068703,0.07403612736110267,0.08344598922000857,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.9226240519373546
4,-0.8,12,19,2.0526315789473686,68.21052631578948,0.955578559950033,0.9524339768544344,0.9546017901230991,0.9199905274662393,0.003144583095598502,0.0009767698269338373,0.03558803248379363,0.5788566119577597,0.5826231452081314,0.43140554265536046,0.5719350520449206,0.3402861200497788,0.34499354937805987,0.1672446034952071,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.9940033721737136
4,-0.4,1,20,2.8,55.2,0.9939823411534903,0.9840379435202449,0.9858141587624776,0.9669839673545061,0.009944397633245377,0.008168182391012718,0.026998373798984197,0.3693550909433635,0.33322623269397295,0.3442393852637866,0.32152984331603934,0.06029742308549355,0.049559953139079474,0.06534256713314324,0.0,0.4,0.0,0.05,0.0,0.1,0.0,0.0,0.9330149437395495
4,-0.4,2,20,2.8,45.6,0.9971022819521489,0.9906367066138859,0.9946551356468962,0.9748304348311857,0.006465575338262875,0.0024471463052526065,0.022271847120963195,0.43217448057550706,0.4130987525786537,0.429307846418848,0.40637830908207995,0.07426733441119067,0.06276438294176813,0.07817770244190571,0.0,0.4,0.0,0.25,0.0,0.3,0.0,0.0,0.969696214268526
4,-0.4,3,20,2.35,49.2,0.984213200491044,0.9745092540203215,0.9803780711794413,0.9603342134691373,0.009703946470722497,0.0038351293116026695,0.023878987021906682,0.3408540386440272,0.34207788953873824,0.3260361455934607,0.32877977415804027,0.08551379889755072,0.08684584708682501,0.082541546977351,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9821285237052582
4,-0.4,6,20,2.2,51.6,0.9717449641513497,0.9649733431019163,0.9703407837741589,0.9516677980669535,0.006771621049433374,0.0014041803771907945,0.020077166084396275,0.3938291310515482,0.39806619566652485,0.3941779868324604,0.38939511226810325,0.1414721206435253,0.14530254976750295,0.14719221408723066,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.9943546965535948
4,-0.4,12,19,2.263157894736842,56.8421052631579,0.970322191253401,0.9656215868675116,0.9700618633136772,0.9486970307909954,0.004700604385889262,0.0002603279397237362,0.02162516046240541,0.6220664337747329,0.6314838655509639,0.5479541504328201,0.6260792333381302,0.4267913677600032,0.44039654308006265,0.3279113950425823,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,1.0032201938055436
4,0.0,1,20,2.8,63.6,0.9798104282385202,0.9766617330437123,0.9798104282385202,0.9688854785276512,0.0031486951948078656,0.0,0.010924949710869002,0.33618654581912516,0.29473275434198,0.300341656959015,0.33618654581912516,0.11577501814918631,0.09460957053522678,0.10293804402498652,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.0
4,0.0,2,20,2.55,54.0,0.9787334122975665,0.9723559362513573,0.9787334122975665,0.9676543436209343,0.006377476046209335,0.0,0.011079068676632298,0.3829211567760256,0.37433343886037485,0.3891114579198235,0.3829211567760256,0.1480331659639002,0.1395839377932918,0.1528801868685066,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,1.0
4,0.0,3,20,2.3,51.6,0.9802275148449636,0.9692782142816767,0.9802275148449636,0.9665436401455599,0.010949300563286885,0.0,0.013683874699403714,0.3076340062345725,0.30374421434634263,0.29845366220617786,0.3076340062345725,0.13872793501015773,0.1427390923727569,0.14691607386851996,0.0,0.2,0.0,0.05,0.0,0.2,0.0,0.0,1.0
4,0.0,6,20,2.2,51.6,0.9751331225143156,0.967276277163694,0.9751331225143156,0.9640874148431937,0.007856845350621722,0.0,0.011045707671121835,0.41471075955736314,0.420365783308556,0.369205176297523,0.41471075955736314,0.2726541695463724,0.28206886743612775,0.21818895918904388,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,1.0
4,0.0,12,19,2.210526315789474,54.31578947368421,0.973680621300443,0.9662866440110112,0.973680621300443,0.9611474724239343,0.007393977289431878,0.0,0.012533148876508757,0.7386048517121452,0.751799563563004,0.5397468423611357,0.7386048517121452,0.6596640614057611,0.6800520299246231,0.40065590981614385,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,1.0
4,0.2,1,20,2.5,55.2,0.9220014693645304,0.9597457359836445,0.9355647345032185,0.9729491700281152,-0.03774426661911414,-0.013563265138688062,-0.05094770066358467,0.38454484814173784,0.297915249986096,0.30330167256788876,0.3519602780469297,0.18053914395783524,0.12410332392043315,0.13131347833486343,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.9566946104766183
4,0.2,2,20,2.4,50.4,0.9705903296778173,0.9694363500852106,0.975005994933662,0.974004453955923,0.0011539795926068241,-0.00441566525584462,-0.0034141242781057513,0.3458598137384715,0.33722094568884897,0.35110009885998184,0.34184816056402445,0.19450877026156674,0.18743954273766472,0.19883339561095864,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.9941835480196153
4,0.2,3,20,2.15,44.4,0.9702083509252251,0.9564037293089671,0.9732718197754723,0.9691097707944522,0.013804621616257923,-0.0030634688502472807,0.0010985801307728748,0.3174031571624389,0.30687452744067784,0.3077649703558916,0.3159487732762713,0.21887520140358613,0.22126060320703286,0.23108149124161045,0.0,0.15,0.0,0.05,0.0,0.2,0.0,0.0,0.9977063023368488
4,0.2,6,20,2.3,51.6,0.9730320249116403,0.9647307666787176,0.9741424163381318,0.9706363907171898,0.008301258232922637,-0.0011103914264915193,0.0023956341944504746,0.4212271326060816,0.42335094675522944,0.40241019015641744,0.41624225942602555,0.34434521827662806,0.3506376909117394,0.32239246728699844,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.9940653050729386
4,0.2,12,19,2.1578947368421053,55.578947368421055,0.967485631625809,0.9576547172640616,0.9678552190021121,0.9663991597971059,0.009830914361747586,-0.0003695873763030634,0.001086471828703157,0.7694890462877629,0.7760482038085154,0.6564681973160645,0.7650204506496037,0.7505135839316885,0.7690701329232063,0.5913491660097256,0.0,0.15789473684210525,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.0,0.997092159985776
4,0.4,1,20,1.75,62.4,0.6769330798153516,0.8374314422457703,0.7589461818156302,0.943255010621382,-0.1604983624304186,-0.08201310200027864,-0.2663219308060304,0.3248582026670547,0.29567038035796706,0.4084456100014611,0.294241232611324,0.2919021944719771,0.2209448787491656,0.3955775125028817,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.9517104697822364
4,0.4,2,20,2.05,44.4,0.9159268506010498,0.9336096204711912,0.9448734654600127,0.969262955629652,-0.017682769870141373,-0.028946614858962855,-0.05333610502860207,0.31170522012805524,0.30011507065287996,0.3276010106603033,0.2968331354959049,0.29668531465612563,0.2917585906619907,0.3045908221146761,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9758524393655731
4,0.4,3,20,2.0,44.4,0.9600708906169846,0.9506881773227824,0.9688426365193925,0.9748906360806864,0.009382713294202127,-0.00877174590240783,-0.01481974546370175,0.28487883154006205,0.27156924317312714,0.2934105010544367,0.27282324761665755,0.27816017272638455,0.2841402503937059,0.30215816848158006,0.0,0.05,0.0,0.05,0.0,0.1,0.0,0.0,0.9786121365521295
4,0.4,6,20,2.35,50.4,0.9736474327728419,0.9670048192064364,0.9767785921019245,0.9814254978187632,0.006642613566405692,-0.0031311593290825,-0.0077780650459211235,0.40819804418755323,0.40580951963755574,0.4143091215111109,0.39410245963893004,0.39821164873151127,0.4082945628549125,0.4237740408770948,0.0,0.05,0.0,0.1,0.0,0.2,0.0,0.0,0.9825826989127759
4,0.4,12,19,2.210526315789474,56.8421052631579,0.9708469550137898,0.9597066916623421,0.9720967092501848,0.9778344667725762,0.011140263351447782,-0.0012497542363949685,-0.0069875117587864305,0.7899117924365914,0.7891495366334768,0.8100812183172117,0.7792408238993749,0.8353261536664761,0.8555433076400429,0.8514659144851336,0.0,0.21052631578947367,0.0,0.10526315789473684,0.0,0.2631578947368421,0.0,0.0,0.9932225010203799
4,0.6,1,20,1.3,49.2,0.5289003139209292,0.8169963265360792,0.677924598494007,0.9486194668164281,-0.28809601261515005,-0.14902428457307784,-0.41971915289549894,0.21291720630638816,0.26112389295384497,0.43983932637671785,0.2147196232501206,0.4296908530581818,0.34543529297847564,0.6077612951496792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042237509046512
4,0.6,2,20,1.0,31.2,0.5221051964463361,0.7130182669425074,0.7077205618928936,0.9120398339259527,-0.1909130704961711,-0.18561536544655738,-0.38993463747961643,0.21719836593543781,0.23565031687627624,0.4530905059682141,0.2227290819947858,0.4200038586116922,0.42271673762358297,0.6732999412258053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0126519113217807
4,0.6,3,20,1.6,34.8,0.861938522249979,0.899455037678176,0.915626617568489,0.9645437003437417,-0.037516515428196937,-0.05368809531850984,-0.10260517809376273,0.26306509237932674,0.25264596319918675,0.30169764442852853,0.235285850855471,0.3995149644003598,0.42088483391698783,0.4398200399985396,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.9457281020773082
4,0.6,6,20,2.1,45.6,0.9421174640728207,0.9430766625058753,0.955619222722853,0.9805977341207658,-0.0009591984330546311,-0.01350175865003242,-0.03848027004794517,0.4644308301157299,0.4497153404262429,0.49184527041355935,0.4355853991614017,0.578671184802608,0.5957091764240948,0.6347031819346837,0.0,0.15,0.0,0.1,0.0,0.25,0.0,0.0,0.9684476197303413
4,0.6,12,19,2.1578947368421053,53.05263157894737,0.965979323023792,0.9536297320143151,0.9706168901792189,0.9823064993247095,0.012349591009476968,-0.004637567155426818,-0.016327176300917443,0.8637571800871727,0.8777719250604213,0.9829224099884478,0.8536387558938836,1.0318528672434317,1.0729700676794263,1.1224468967997905,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.3157894736842105,0.0,0.0,0.9941255296215196
4,0.8,1,20,1.4,51.6,0.4336146741617558,0.7895582911412199,0.6089841190569817,0.9697582037061248,-0.3559436169794642,-0.1753694448952259,-0.536143529544369,0.13210872431050633,0.1926098115924167,0.41137217236839546,0.13226479769465296,0.5837117159703682,0.5279072476952889,0.9222018660791358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000590526158872
4,0.8,2,20,1.0,55.2,0.283804511741704,0.6002692178002105,0.5206897083495986,0.9472679062572885,-0.31646470605850646,-0.23688519660789456,-0.6634633945155844,0.12483022703592188,0.16239083571763208,0.7308263020136707,0.1271225891949187,0.5923194658401667,0.6114428439914315,1.4145158084600415,0.1,0.0,0.0,0.0,0.1,0.15,0.0,0.0,1.0091401482146327
4,0.8,3,20,1.0,45.6,0.36488693558133434,0.5874106936745868,0.5691887025017589,0.9427857870497547,-0.22252375809325242,-0.20430176692042457,-0.5778988514684205,0.1762871105669483,0.20496843426383365,0.8226631319685902,0.1819940149046369,0.6421445429136556,0.6715843169375352,1.4218348170304131,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0160574702162362
4,0.8,6,20,1.6,34.8,0.7830030418719749,0.8878281983351526,0.8905344303226848,0.9745786380749866,-0.10482515646317773,-0.10753138845071002,-0.19157559620301184,0.40057966938891704,0.3906863521086107,0.5325724015995378,0.3600439150165188,0.7816411113677579,0.8330950173722126,0.8791675879346744,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.948054460410129
4,0.8,12,19,1.8421052631578947,46.73684210526316,0.9332362609208575,0.9330320047588545,0.9517459146621711,0.9848799268963324,0.00020425616200304755,-0.018509653741313407,-0.05164366597547471,0.8500599805223111,0.8875476677806386,1.1004270182471876,0.843084802252107,1.2818947083478403,1.4044228767558187,1.4742440782560806,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.9958887924573028
4,0.9,1,20,1.6,48.0,0.4771671774482704,0.8068373554572666,0.6931551374284921,0.9818539937208653,-0.32967017800899623,-0.2159879599802217,-0.5046868162725949,0.06411547170851399,0.10453581677306305,0.3057936779653697,0.06525860403167257,0.678156133346038,0.7168768546057437,1.0113628652278543,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.008875252032008
4,0.9,2,20,1.1,58.8,0.22469475488475119,0.5479172336938849,0.45677527817538427,0.962512276129015,-0.32322247880913363,-0.23208052329063297,-0.7378175212442637,0.07314524909702275,0.09976697011330812,0.764013859300387,0.07293403701733758,0.7974723426506507,0.8194774302594894,1.9555946357975604,0.35,0.0,0.0,0.0,0.3,0.05,0.0,0.0,0.9985551708738136
4,0.9,3,20,1.15,48.0,0.31956035686697865,0.5776905045899474,0.48322338596932485,0.9647317835278262,-0.2581301477229688,-0.16366302910234626,-0.6451714266608474,0.11969591464295821,0.14269461968125446,0.7273778217439614,0.10963074070708019,0.8690837819033239,0.8952216537060771,1.9041699170395145,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.957032112259529
4,0.9,6,20,1.6,43.2,0.6981510072723989,0.8590327234970377,0.7812010160779863,0.9823857649293085,-0.1608817162246388,-0.08305000880558741,-0.28423475765690975,0.3045023023221709,0.2931794406691567,0.7489064250775851,0.2524031712288865,1.01786210758794,1.070829073870975,1.4076666115157415,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9104416417346559
4,0.9,12,19,1.631578947368421,40.421052631578945,0.7933869936962289,0.9022169015550157,0.9223007158989074,0.9835695592097203,-0.10882990785878678,-0.12891372220267847,-0.1901825655134914,0.7061539409129283,0.735642318207818,1.0431752992924956,0.6889157254705202,1.447894959286368,1.5891912405680564,1.6372477330069952,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.987718880588972
4,0.95,1,20,1.7,43.2,0.4960219825591321,0.7963151441997274,0.7174328747125218,0.9836255834428153,-0.30029316164059533,-0.2214108921533898,-0.48760360088368326,0.03260353293534017,0.040810180661407326,0.17869622105688038,0.03225023773973084,0.8224911760950345,0.8247283248372813,1.1687327449270637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994567191492748
4,0.95,2,20,1.6,46.8,0.5286276100515372,0.7716760525898354,0.7317003646454832,0.9820743901352926,-0.24304844253829816,-0.20307275459394586,-0.4534467800837555,0.039069479696137624,0.047274977262030046,0.24066449607510224,0.03662042375559371,0.8608993529263336,0.9048349101415983,1.1320832738165727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681504885222681
4,0.95,3,20,1.5,44.4,0.5233678732713691,0.714111301548121,0.693575256580706,0.9792072551053131,-0.19074342827675184,-0.17020738330933682,-0.455839381833944,0.05012643385818024,0.06513674750355324,0.39453596849923783,0.05421782645949931,0.9490706279919738,1.0067928285204693,1.600041181182754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0400103161556666
4,0.95,6,20,1.6,49.2,0.5975304277548108,0.7409305039179426,0.6580181161212338,0.9805213315191363,-0.14340007616313175,-0.06048768836642301,-0.38299090376432543,0.19923458923670204,0.17774799492420904,0.6538664060161276,0.1607258214490342,1.1312927619599644,1.1645207762781695,1.8429194232445565,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.8981739556073256
4,0.95,12,19,1.736842105263158,50.526315789473685,0.6140777303624493,0.727175460210187,0.6722677368317181,0.9830093561202491,-0.11309772984773775,-0.05819000646926892,-0.3689316257577997,0.4931588875064066,0.4695327082372903,0.7399244694809743,0.4634565609296731,1.5283204785236364,1.6053027281749503,1.692379840792406,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.15789473684210525,0.9694180130385347
5,-0.8,1,20,2.0,37.2,0.9850646796935589,0.963954039312433,0.9544077986424424,0.9522419767687345,0.021110640381125933,0.030656881051116414,0.032822702924824566,0.2947591864459355,0.29495801837174307,0.295303629307874,0.1385783814953744,0.02812877049193756,0.01731590342290924,0.016931529563507946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685668294125384
5,-0.8,2,20,2.0,38.4,0.9452174437175301,0.9603836774493677,0.9514231105175999,0.9499688811964913,-0.015166233731837597,-0.0062056668000696315,-0.0047514374789609844,0.18805473273941767,0.18739661711073202,0.18780107548043234,0.09550945373727407,0.02102646152211648,0.020645512359514683,0.02110039245067453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126578063790768
5,-0.8,3,20,2.0,33.6,0.9672463439164307,0.9635642289905206,0.9560087199092739,0.953715271545612,0.0036821149259100017,0.01123762400715662,0.013531072370818686,0.24112086827910834,0.23573281245401995,0.23631345993570899,0.17826559181877352,0.027165267910517606,0.024235604485796404,0.024305852165845472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8598374627519914
