selector_max_inner_origins,direction,horizon,relative_origin,transition_smoothness,start_reference_smoothness,target_reference_smoothness,mean_abs_smoothness_gap_to_target,mean_transition_order,mean_start_order,mean_target_order,mean_transition_window,mean_start_window,mean_target_window,order_match_target_share,window_match_target_share,discrete_config_match_target_share,mean_transition_window_post_fraction,reference_smoothness_shift,smoothness_progress,mean_inner_origin_post_fraction,mean_selected_window_post_fraction
10,high_to_low,1,114,0.9776453522435471,0.8740365277837654,0.9776453522435471,0.0,3.0,2.0,3.0,48.0,24.0,48.0,1.0,1.0,1.0,1.0,0.1036088244597817,1.0,1.0,1.0
10,high_to_low,1,117,0.9808538470528643,0.8977214117166858,0.9808538470528643,0.0,3.0,2.0,3.0,48.0,24.0,48.0,1.0,1.0,1.0,1.0,0.08313243533617842,1.0,1.0,1.0
10,low_to_high,1,-60,0.9668406604406117,0.9668406604406117,0.4119874628836854,0.5548531975569263,2.0,2.0,1.0,24.0,24.0,48.0,0.0,0.0,0.0,0.0,-0.5548531975569263,-0.0,0.0,0.0
10,low_to_high,1,-57,0.9999958924587974,0.9999958924587974,0.2973641085789618,0.7026317838798356,3.0,3.0,1.0,24.0,24.0,48.0,0.0,0.0,0.0,0.0,-0.7026317838798356,-0.0,0.0,0.0
10,low_to_high,1,-54,0.9999958924587974,0.9999958924587974,0.015552176150991345,0.984443716307806,3.0,3.0,1.0,24.0,24.0,48.0,0.0,0.0,0.0,0.0,-0.984443716307806,-0.0,0.0,0.0
10,low_to_high,1,-51,0.9870586657166935,0.9870586657166935,0.18810768009615514,0.7989509856205383,2.0,2.0,1.0,72.0,72.0,48.0,0.0,0.0,0.0,0.0,-0.7989509856205383,-0.0,0.0,0.0
10,low_to_high,1,-48,0.9913952632294614,0.9913952632294614,0.843289736397094,0.14810552683236733,2.0,2.0,2.0,72.0,72.0,72.0,1.0,1.0,1.0,0.0,-0.14810552683236733,-0.0,0.0,0.0
10,low_to_high,1,-45,0.9977913228674296,0.9977913228674296,0.3410597946177302,0.6567315282496993,2.0,2.0,1.0,72.0,72.0,48.0,0.0,0.0,0.0,0.0,-0.6567315282496993,-0.0,0.0,0.0
10,low_to_high,1,-42,0.9965911494613858,0.9965911494613858,0.050342293273765396,0.9462488561876204,2.0,2.0,1.0,72.0,72.0,48.0,0.0,0.0,0.0,0.0,-0.9462488561876204,-0.0,0.0,0.0
10,low_to_high,1,-39,0.9999996260882208,0.9999996260882208,0.8451956826262405,0.15480394346198034,2.0,2.0,2.0,72.0,72.0,72.0,1.0,1.0,1.0,0.0,-0.15480394346198034,-0.0,0.0,0.0
10,low_to_high,1,-36,0.9999996219308538,0.9999996219308538,0.8686432351191633,0.13135638681169048,2.0,2.0,2.0,72.0,72.0,24.0,1.0,0.0,0.0,0.0,-0.13135638681169048,-0.0,0.0,0.0
10,low_to_high,1,-33,0.9950929100558488,0.9950929100558488,0.840281863900701,0.15481104615514774,2.0,2.0,2.0,72.0,72.0,24.0,1.0,0.0,0.0,0.0,-0.15481104615514774,-0.0,0.0,0.0
10,low_to_high,1,-30,0.9951823710981235,0.9951823710981235,0.9999987523564559,0.004816381258332392,2.0,2.0,3.0,72.0,72.0,72.0,0.0,1.0,0.0,0.0,0.004816381258332392,0.0,0.0,0.0
10,low_to_high,1,-27,0.9951707683795772,0.9951707683795772,0.9999987523564559,0.004827983976878669,2.0,2.0,3.0,72.0,72.0,72.0,0.0,1.0,0.0,0.0,0.004827983976878669,0.0,0.0,0.0
10,low_to_high,1,-24,0.9999980242418438,0.9999980242418438,0.9999987523564559,7.281146120474702e-07,2.0,2.0,3.0,72.0,72.0,72.0,0.0,1.0,0.0,0.0,7.281146120474702e-07,0.0,0.0,0.0
10,low_to_high,1,-21,0.9999987918658274,0.9999987918658274,0.8737087048400605,0.12629008702576694,2.0,2.0,2.0,72.0,72.0,24.0,1.0,0.0,0.0,0.0,-0.12629008702576694,-0.0,0.0,0.0
10,low_to_high,1,-18,1.00000035924574,1.00000035924574,0.3298567008506992,0.6701436583950409,2.0,2.0,1.0,72.0,72.0,48.0,0.0,0.0,0.0,0.0,-0.6701436583950409,-0.0,0.0,0.0
10,low_to_high,1,-15,0.9999939036535136,0.9999939036535136,3.045995807355589e-08,0.9999938731935555,3.0,3.0,1.0,48.0,48.0,48.0,0.0,1.0,0.0,0.0,-0.9999938731935555,-0.0,0.0,0.0
10,low_to_high,1,-12,1.00000035924574,1.00000035924574,0.6858544755085914,0.3141458837371487,2.0,2.0,3.0,72.0,72.0,24.0,0.0,0.0,0.0,0.0,-0.3141458837371487,-0.0,0.0,0.0
10,low_to_high,1,-9,0.8326689491341698,0.8326689491341698,0.6752486451682181,0.15742030396595164,3.0,3.0,3.0,24.0,24.0,24.0,1.0,1.0,1.0,0.0,-0.15742030396595164,-0.0,0.0,0.0
10,low_to_high,1,-6,0.80824162343429,0.80824162343429,0.6824041625911234,0.1258374608431666,3.0,3.0,3.0,48.0,48.0,24.0,1.0,0.0,0.0,0.0,-0.1258374608431666,-0.0,0.0,0.0
10,low_to_high,1,-3,0.7950511331277432,0.7950511331277432,0.6518713376449874,0.14317979548275583,3.0,3.0,3.0,48.0,48.0,48.0,1.0,1.0,1.0,0.0,-0.14317979548275583,-0.0,0.0,0.0
10,low_to_high,1,0,0.20695726269662354,0.20695726269662354,0.2738463649423755,0.06688910224575198,1.0,1.0,2.0,72.0,72.0,48.0,0.0,0.0,0.0,0.0,0.06688910224575198,0.0,0.0,0.0
10,low_to_high,1,3,0.32116853862380795,0.9999993091495679,3.045995807355589e-08,0.3211685081638499,1.0,3.0,1.0,72.0,24.0,48.0,1.0,0.0,0.0,0.041666666666666664,-0.9999992786896098,0.678831260173801,0.1,0.041666666666666664
10,low_to_high,1,6,0.3134858897763126,0.9763661629730399,3.045995807355589e-08,0.31348585931635453,1.0,2.0,1.0,72.0,48.0,48.0,1.0,0.0,0.0,0.08333333333333333,-0.9763661325130818,0.6789259183852793,0.2,0.08333333333333333
10,low_to_high,1,9,0.31634187320936363,0.9820585394847103,3.045995807355589e-08,0.3163418427494056,1.0,2.0,1.0,72.0,48.0,48.0,1.0,0.0,0.0,0.125,-0.9820585090247522,0.6778788230616183,0.3,0.125
10,low_to_high,1,12,0.22967325779640727,0.9806447710113498,3.045995807355589e-08,0.22967322733644918,1.0,2.0,1.0,48.0,72.0,48.0,1.0,1.0,1.0,0.25,-0.9806447405513917,0.7657936479552119,0.4,0.25
10,low_to_high,1,15,0.30234734475138253,0.9873233993454122,0.9729962559542773,0.6706489112028948,1.0,2.0,2.0,24.0,72.0,48.0,0.0,0.0,0.0,0.625,-0.014327143391134944,47.809673979941124,0.5,0.625
10,low_to_high,1,18,0.38245465601545375,0.9877914675497151,0.3521389146873829,0.030315741328070855,1.0,2.0,1.0,24.0,72.0,48.0,1.0,0.0,0.0,0.75,-0.6356525528623322,0.9523076857135875,0.6,0.75
10,low_to_high,1,21,0.35069541827200573,0.9912449807223014,0.9749599965696134,0.6242645782976077,1.0,2.0,2.0,24.0,72.0,24.0,0.0,1.0,0.0,0.875,-0.016284984152687976,39.33375411633836,0.7,0.875
10,low_to_high,1,24,0.30539808802755064,0.9985217750372858,0.9896940829906591,0.6842959949631084,1.0,2.0,2.0,48.0,72.0,72.0,0.0,0.0,0.0,0.5,-0.0088276920466267,78.51697627746275,0.8,0.5
10,low_to_high,1,27,0.5049597565900603,0.9935602584971678,0.9910673701135045,0.4861076135234442,1.0,2.0,2.0,48.0,72.0,72.0,0.0,0.0,0.0,0.5625,-0.0024928883836632387,195.99774506916387,0.9,0.5625
10,low_to_high,1,30,0.36067175817735614,0.9951285394458642,0.9881799084441752,0.6275081502668192,1.0,2.0,3.0,48.0,72.0,48.0,0.0,1.0,0.0,0.625,-0.006948631001688965,91.30673093941729,1.0,0.625
10,low_to_high,1,33,0.9925966864445729,0.9999969315477281,0.994443242473748,0.0018465560291751615,2.0,3.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.4583333333333333,-0.005553689073980017,1.3324917914160144,1.0,0.4583333333333333
10,low_to_high,1,36,0.9943667086148196,0.9999976767964438,0.9937975809627694,0.0005691276520501942,2.0,3.0,3.0,72.0,48.0,48.0,0.0,0.0,0.0,0.5,-0.006200095833674424,0.9082066362653451,1.0,0.5
10,low_to_high,1,39,1.00000035924574,0.9999977324726035,1.00000035924574,0.0,2.0,3.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.5416666666666666,2.6267731365603453e-06,1.0,1.0,0.5416666666666666
10,low_to_high,1,42,1.00000035924574,0.9999939036535136,1.00000035924574,0.0,2.0,3.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.5833333333333334,6.455592226450868e-06,1.0,1.0,0.5833333333333334
10,low_to_high,1,45,1.00000035924574,0.9999939036535136,1.00000035924574,0.0,2.0,3.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.625,6.455592226450868e-06,1.0,1.0,0.625
10,low_to_high,1,48,1.00000035924574,0.9999939036535136,1.00000035924574,0.0,2.0,3.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.6666666666666666,6.455592226450868e-06,1.0,1.0,0.6666666666666666
10,low_to_high,1,51,1.00000035924574,0.9249837428274162,1.00000035924574,0.0,2.0,1.0,2.0,72.0,24.0,72.0,1.0,1.0,1.0,0.7083333333333334,0.0750166164183238,1.0,1.0,0.7083333333333334
10,low_to_high,1,54,0.604783788568016,0.9371206326669848,1.00000035924574,0.3952165706777241,1.0,1.0,2.0,48.0,24.0,72.0,0.0,0.0,0.0,1.0,0.06287972657875529,-5.285278136232434,1.0,1.0
10,low_to_high,1,57,0.9692024500944836,0.9999939036535136,0.9999989028641554,0.0307964527696718,3.0,3.0,2.0,48.0,48.0,72.0,0.0,0.0,0.0,1.0,4.999210641787322e-06,-6159.263084786007,1.0,1.0
10,low_to_high,1,60,1.00000035924574,0.9229482399187656,1.00000035924574,0.0,2.0,1.0,2.0,72.0,48.0,72.0,1.0,1.0,1.0,0.8333333333333334,0.07705211932697442,1.0,1.0,0.8333333333333334
10,low_to_high,1,63,0.4097949788386222,0.9192878976475923,0.40978778433811364,7.194500508567181e-06,1.0,1.0,1.0,72.0,72.0,72.0,1.0,1.0,1.0,0.875,-0.5095001133094788,0.9999858792955669,1.0,0.875
10,low_to_high,1,66,0.35085010623727947,0.9184121942793961,0.3508724507530899,2.2344515810457377e-05,1.0,1.0,1.0,72.0,48.0,72.0,1.0,1.0,1.0,0.9166666666666666,-0.5675397435263062,1.0000393708388977,1.0,0.9166666666666666
10,low_to_high,1,69,0.4372377217945444,0.9216758833172469,0.43724586295962753,8.141165083130897e-06,1.0,1.0,1.0,72.0,48.0,72.0,1.0,1.0,1.0,0.9583333333333334,-0.4844300203576194,1.0000168056576615,1.0,0.9583333333333334
10,low_to_high,1,72,3.0459958161388936e-08,0.4529172558531396,3.0459958161388936e-08,0.0,1.0,1.0,1.0,72.0,72.0,72.0,1.0,1.0,1.0,1.0,-0.4529172253931814,1.0,1.0,1.0
10,low_to_high,1,75,3.045995807355589e-08,0.441868909544035,3.0459958161388936e-08,8.783304837831017e-17,1.0,1.0,1.0,48.0,72.0,72.0,1.0,0.0,0.0,1.0,-0.44186887908407685,1.0000000000000002,1.0,1.0
10,low_to_high,1,78,3.0459958161388936e-08,0.8535818394450695,3.0459958161388936e-08,0.0,1.0,1.0,1.0,72.0,72.0,72.0,1.0,1.0,1.0,1.0,-0.8535818089851114,1.0,1.0,1.0
10,low_to_high,1,81,3.0459958161388936e-08,0.8917428373941357,3.0459958161388936e-08,0.0,1.0,1.0,1.0,72.0,72.0,72.0,1.0,1.0,1.0,1.0,-0.8917428069341776,1.0,1.0,1.0
10,low_to_high,1,84,9.13798622857188e-08,0.9503981567911185,9.13798622857188e-08,0.0,2.0,1.0,2.0,48.0,72.0,48.0,1.0,1.0,1.0,1.0,-0.9503980654112563,1.0,1.0,1.0
10,low_to_high,1,87,0.971675734725967,0.3315070017065932,0.9717592472355702,8.351250960314527e-05,1.0,2.0,1.0,48.0,24.0,48.0,1.0,1.0,1.0,1.0,0.640252245528977,0.9998695631133099,1.0,1.0
10,low_to_high,1,90,0.2366186843779666,0.2948694008085745,0.23661867887954088,5.498425714733912e-09,3.0,2.0,3.0,72.0,48.0,72.0,1.0,1.0,1.0,1.0,-0.058250721929033605,0.9999999056075953,1.0,1.0
10,low_to_high,1,93,0.7806701663492538,0.9583273642610528,0.7806704287291203,2.623798665002397e-07,1.0,1.0,1.0,48.0,48.0,48.0,1.0,1.0,1.0,1.0,-0.1776569355319325,1.0000014768906471,1.0,1.0
10,low_to_high,1,96,0.6109074773884098,0.9776063855088126,0.6122381104962391,0.0013306331078293265,1.0,1.0,1.0,72.0,48.0,48.0,1.0,0.0,0.0,1.0,-0.3653682750125735,1.0036418955854434,1.0,1.0
10,low_to_high,1,99,0.5746449706987662,1.0000041241331297,0.5746449897506875,1.9051921262835947e-08,1.0,2.0,1.0,48.0,24.0,48.0,1.0,1.0,1.0,1.0,-0.4253591343824422,1.0000000447902013,1.0,1.0
10,low_to_high,1,102,0.5444985238702629,0.9858531427821007,0.5455565546664186,0.00105803079615574,1.0,3.0,1.0,72.0,48.0,48.0,1.0,0.0,0.0,1.0,-0.44029658811568206,1.002402995673175,1.0,1.0
10,low_to_high,1,105,0.5585186944906968,0.9813664023367075,0.5585186784983913,1.599230547988384e-08,1.0,3.0,1.0,72.0,48.0,72.0,1.0,1.0,1.0,1.0,-0.42284772383831615,0.9999999621795163,1.0,1.0
10,low_to_high,1,108,0.8287870356688194,0.9790205910294768,0.8287870368899011,1.2210816802138424e-09,2.0,3.0,2.0,24.0,48.0,24.0,1.0,1.0,1.0,1.0,-0.15023355413957573,1.0000000081278893,1.0,1.0
10,low_to_high,1,111,0.5965087234113624,0.9909683628496443,0.5965087260114089,2.6000465114250915e-09,1.0,2.0,1.0,24.0,72.0,24.0,1.0,1.0,1.0,1.0,-0.3944596368382354,1.0000000065914134,1.0,1.0
10,low_to_high,1,114,0.8740365282386449,0.9776453522435471,0.8740365277837654,4.548794674263945e-10,2.0,3.0,2.0,24.0,48.0,24.0,1.0,1.0,1.0,1.0,-0.1036088244597817,0.9999999956096455,1.0,1.0
10,low_to_high,1,117,0.8977214118770823,0.9808538470528643,0.8977214117166858,1.60396473880553e-10,2.0,3.0,2.0,24.0,48.0,24.0,1.0,1.0,1.0,1.0,-0.08313243533617842,0.9999999980705909,1.0,1.0
