seed,ar1_phi,horizon,outer_origin,selected_order,selected_window,smoothness_observed_forecast,smoothness_latent_forecast_oracle,smoothness_ar_residual_oracle,smoothness_recovery_oracle,gap_observed_minus_latent,gap_observed_minus_ar,gap_observed_minus_recovery,observed_mse_observed_lambda,observed_mse_latent_lambda,observed_mse_recovery_lambda,observed_mse_ar_oracle,latent_mse_observed_lambda,latent_mse_latent_lambda,latent_mse_recovery_lambda,search_source_observed,search_source_latent,search_source_ar,search_source_recovery,n_stationary_observed,n_stationary_latent,n_stationary_ar,n_stationary_recovery
0,0.0,1,216,2,24,0.9999959541256663,0.984476823136756,0.9999959541256663,0.9899792495165517,0.015519130988910335,0.0,0.010016704609114635,0.3681919086481751,0.26080061258985504,0.2952391089254419,0.3681919086481751,0.03710645783536512,0.00931776831194564,0.016692968808905133,upper_boundary,stationary_minimum,upper_boundary,stationary_minimum,0,1,0,1
0,0.0,1,222,3,48,0.998367381842014,0.9934017811735423,0.998367381842014,0.9862787731100291,0.004965600668471737,0.0,0.012088608731984918,0.33069769174985664,0.36732795964705567,0.41449468516292004,0.33069769174985664,0.1552524280095432,0.13177494192154288,0.10580150800184361,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,1,228,3,48,0.9980628214305282,0.991337840043295,0.9980628214305282,0.9859266524078937,0.006724981387233209,0.0,0.01213616902263448,0.0853612013745326,0.0511688413019089,0.030105835887965084,0.0853612013745326,0.12785467015522692,0.08503442586575002,0.05707877863025453,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,1,234,3,48,0.999460632971842,0.9875258994156247,0.999460632971842,0.9852441740259242,0.011934733556217214,0.0,0.01421645894591772,1.7614434214014698,1.4450207167429505,1.4003716273625002,1.7614434214014698,0.3237381489673394,0.1970261254110701,0.18076025394986323,upper_boundary,stationary_minimum,upper_boundary,stationary_minimum,0,1,0,1
0,0.0,6,120,2,72,0.9659156335466462,0.9649388004995171,0.9659156335466462,0.9506977776715616,0.0009768330471291442,0.0,0.015217855875084618,0.33824979366596114,0.3378583409308055,0.3345316288505645,0.33824979366596114,0.024720069405746604,0.02383924424773381,0.013412117495861381,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,126,2,72,0.9655892075468144,0.9634337633461048,0.9655892075468144,0.9508627782502875,0.0021554442007096775,0.0,0.0147264292965269,0.1199877036272222,0.11808866902802012,0.11151111104719218,0.1199877036272222,0.003296520055357697,0.00234602570116301,0.00011094415329182334,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,132,2,72,0.9645489405582038,0.9628729103771941,0.9645489405582038,0.9503111763521117,0.0016760301810097022,0.0,0.01423776420609213,0.20662235382245409,0.20696155234656946,0.2077532809062399,0.20662235382245409,0.0013945070692947287,0.0011426746150397988,0.000695293555868655,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,138,2,72,0.9671200288085529,0.9637133895116856,0.9671200288085529,0.9517403295290066,0.003406639296867242,0.0,0.0153796992795463,0.22338910764249145,0.22381857111764134,0.22957029969135076,0.22338910764249145,0.0015249301612541104,0.0014791750532945243,0.0009953339567240944,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,144,2,72,0.9670411193321196,0.964491776810263,0.9670411193321196,0.9522931720574367,0.002549342521856568,0.0,0.014747947274682871,0.02400402729581726,0.024505950345400974,0.03066747496940379,0.02400402729581726,0.12210883181554649,0.13043214659576577,0.17522713942854906,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,150,2,72,0.968741051138428,0.9668138719096505,0.968741051138428,0.9533969353565647,0.001927179228777498,0.0,0.015344115781863343,0.32868121247567794,0.33497808507606425,0.37353221116553176,0.32868121247567794,0.23205018508141664,0.23804559336966488,0.2749179879802886,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,156,2,24,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.0,0.0,0.0,0.20493255166785015,0.20493255166785015,0.20493255166785015,0.20493255166785015,0.007575822790290566,0.007575822790290566,0.007575822790290566,upper_boundary,upper_boundary,upper_boundary,upper_boundary,0,0,0,0
0,0.0,6,162,2,72,0.9693899795166794,0.9682950969073776,0.9693899795166794,0.9553852721332491,0.001094882609301795,0.0,0.014004707383430293,0.6372998756168967,0.6412356909155287,0.6669427293129301,0.6372998756168967,0.14943861295353453,0.15303555892477916,0.17696698518405207,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,168,2,72,0.9726618143141535,0.9722782104478506,0.9726618143141535,0.9575302149977705,0.00038360386630298393,0.0,0.015131599316383082,0.11686581060988982,0.11617120793243345,0.09629672620188702,0.11686581060988982,0.07622266393212607,0.07490840038278469,0.024216687481053448,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,174,2,72,0.9752743207504944,0.9757276564669056,0.9752743207504944,0.9579875684668575,-0.0004533357164112628,0.0,0.017286752283636853,0.574662104156214,0.5766005363638224,0.5258629872305235,0.574662104156214,0.0270019979962563,0.028240716281940175,0.002275764545806872,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,180,2,72,0.9752852306696957,0.9775014380286026,0.9752852306696957,0.9549093620186538,-0.0022162073589068187,0.0,0.020375868651041906,0.3922561474491159,0.3841832997540031,0.40539054218375115,0.3922561474491159,0.0004715611615871051,0.0010751093798911525,0.0015628716032386376,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,186,2,72,0.9800951889205145,0.9808949137072085,0.9800951889205145,0.9548554147037445,-0.0007997247866939894,0.0,0.02523977421677004,0.3444638911288724,0.3447144761491878,0.4411157752838701,0.3444638911288724,0.08359280410925107,0.08359314887996026,0.2207165140750179,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,192,2,72,0.9819919279376715,0.9847194633216414,0.9819919279376715,0.9545632774543592,-0.002727535383969859,0.0,0.027428650483312333,0.3414846305522923,0.34720229761492044,0.40238293993586133,0.3414846305522923,0.10816944331307564,0.11390903081040914,0.16655612239762377,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,198,2,72,0.9866343008686752,0.9891118387931285,0.9866343008686752,0.9540634268753287,-0.002477537924453266,0.0,0.03257087399334646,0.1073243516583361,0.11190101351264854,0.12263596926311882,0.1073243516583361,0.11426796400097332,0.13658370999986172,0.020913984533637745,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,204,2,72,0.9897368493867886,0.9889516806893273,0.9897368493867886,0.9555341714596967,0.0007851686974613692,0.0,0.03420267792709197,0.2679542598986355,0.26358313329594746,0.2189645753399436,0.2679542598986355,0.35624431450062755,0.3456642362390845,0.21648980267096954,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,210,2,72,0.9885539583042721,0.9800528926415448,0.9885539583042721,0.9546061761440618,0.008501065662727236,0.0,0.033947782160210216,0.4004130637850019,0.3018414227347374,0.15990646893316507,0.4004130637850019,0.47734496573910196,0.36387787909566055,0.19579454117183645,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,216,2,72,0.9829403795896517,0.9764903971633415,0.9829403795896517,0.953657800968296,0.00644998242631023,0.0,0.029282578621355748,0.3847257887693072,0.30901779540250196,0.215647055976943,0.3847257887693072,0.11005780087082546,0.052996886145277956,0.005078475654510961,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.0,6,222,3,72,0.9966617747032164,0.9966617747032164,0.9966617747032164,0.9700825085505344,0.0,0.0,0.026579266152682024,0.3576655523757392,0.3576655523757392,0.5423322061943682,0.3576655523757392,0.03480402948278033,0.03480402948278033,0.26148576268566176,upper_boundary,upper_boundary,upper_boundary,stationary_minimum,0,0,0,1
0,0.0,6,228,3,72,0.9966617747032164,0.9966617747032164,0.9966617747032164,0.9703420031507749,0.0,0.0,0.026319771552441473,0.16180726104156615,0.16180726104156615,0.19629351890608468,0.16180726104156615,0.1482573537306255,0.1482573537306255,0.03969209702241625,upper_boundary,upper_boundary,upper_boundary,stationary_minimum,0,0,0,1
0,0.0,6,234,3,72,0.9966617747032164,0.9966617747032164,0.9966617747032164,0.9712559514010966,0.0,0.0,0.025405823302119823,1.0239477735537326,1.0239477735537326,0.9359424720330312,1.0239477735537326,0.38297631887490646,0.38297631887490646,0.15665371866944613,upper_boundary,upper_boundary,upper_boundary,stationary_minimum,0,0,0,1
0,0.8,1,120,2,72,0.9650162469244998,0.961611465206433,0.9712614534088075,0.9817825780465135,0.003404781718066796,-0.006245206484307708,-0.016766331122013645,0.07523335656989746,0.07415919272000984,0.1025921073908621,0.05298230789256645,0.11555318786734453,0.1168930754139367,0.08638786198758022,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,126,2,72,0.9631499692111191,0.962658676401096,0.9703320348137049,0.9817958389024608,0.0004912928100230252,-0.00718206560258583,-0.018645869691341743,0.35641759669306144,0.3572771406138861,0.28720227654942415,0.153544099876583,0.20598486108697525,0.20663842585975453,0.15426113659841015,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,132,2,48,0.8318441395848318,0.9656853011786569,0.9727725379754624,0.9783846184227829,-0.1338411615938251,-0.14092839839063054,-0.14654047883795107,0.0038372170728747214,0.019053483394277447,0.05347096625562741,0.021390413567375505,0.02546267404192849,0.0016329156766509336,0.0178524057635811,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,138,2,72,0.863501958026375,0.959898565468087,0.962078883397235,0.9818381871528699,-0.09639660744171208,-0.09857692537086005,-0.11833622912649489,0.06291328813694108,0.12232503263801336,0.05359705218647323,0.05810689889281412,0.014823226576288704,0.0005210231182446246,0.01989947993936856,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,144,2,48,0.9062621533967353,0.9654118426928763,0.9704318755440653,0.9797431278339025,-0.05914968929614095,-0.06416972214732997,-0.07348097443716717,0.03134382390788706,0.0787834871618945,0.0978661591876493,0.007103416431258378,0.033309242606553865,0.006219862690627723,0.002182234682932358,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,150,2,48,0.8774400124452735,0.9680337033501719,0.9687028820412259,0.9812512751589655,-0.09059369090489844,-0.09126286959595242,-0.10381126271369201,0.16239586690482488,0.006913326535862368,0.0008436345699219367,0.08969888302898464,1.0715499424934751,0.5116822387205018,0.36376322942714284,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,156,2,72,0.8639832054915026,0.9702686642948732,0.9695797634835147,0.9826921669145063,-0.10628545880337059,-0.10559655799201206,-0.11870896142300369,0.001784132933495025,0.16881592535761647,0.13512735919098096,0.018075076553798367,0.03169568748552756,0.2988436951013622,0.25340205959738077,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,162,2,72,0.8642808934369763,0.9692318832242629,0.9677032268475355,0.9830987482704489,-0.10495098978728656,-0.10342233341055918,-0.11881785483347251,0.006559065938398924,0.023627522135173766,0.06716064766145895,0.011179434553524535,0.08819251653238408,0.0038777674247417755,0.0018636079802707675,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,168,2,72,0.8607301381918517,0.976443420647004,0.9766199789212119,0.9836949063205471,-0.11571328245515222,-0.11588984072936015,-0.12296476812869539,0.05338454563595352,0.0012911533851050116,7.19986530617107e-06,0.06197962850451328,7.78908896369889e-05,0.06664555310114677,0.050583893596767536,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,174,2,24,0.8813194957200383,0.9893856344511968,0.9999959541256663,0.9999959541256663,-0.10806613873115845,-0.11867645840562802,-0.11867645840562802,0.8967815344276454,0.9115845705302301,0.9984277156042134,0.8972781679586683,0.05716439863242376,0.060947096346625276,0.08486665773979898,stationary_minimum,stationary_minimum,upper_boundary,upper_boundary,1,1,0,0
0,0.8,1,180,1,24,0.4549462850805298,0.6006169312419889,0.7367121615618736,0.8405731606168574,-0.14567064616145908,-0.28176587648134377,-0.3856268755363276,0.03154086992021606,0.08031606095930904,0.3211939725603018,0.008683497241184668,0.01844529981551458,0.05837870899879414,0.2755785449373404,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,186,1,48,0.23223313226421916,0.5596257794145322,0.6910777449495573,0.8672838662039003,-0.327392647150313,-0.45884461268533816,-0.6350507339396811,0.012932061692328174,0.004806950558715166,0.360329462075597,0.013945503012811757,0.43370082781706615,0.22610810817920438,0.0030729339494195503,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,192,1,48,0.3167999972391379,0.6379557853349067,0.747839793291739,0.8694085054759727,-0.32115578809576883,-0.4310397960526011,-0.5526085082368348,0.05187338086173808,0.004672290571243865,0.03386796500172901,0.07337524450544235,0.18024027779576307,0.070301348622416,0.0001627499451761526,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,198,1,48,0.39301423688305065,0.6756434233077697,0.782825538992747,0.8777508758014377,-0.28262918642471907,-0.38981130210969633,-0.4847366389183871,0.11531582899237446,0.07397565493791701,0.13115454041863212,0.17091855192290056,0.01078513299146322,0.029394649816790536,0.006606550771975736,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,204,1,48,0.369178530632757,0.6763387628479631,0.7365128484773624,0.8828715420410015,-0.3071602322152061,-0.3673343178446054,-0.5136930114082445,0.29259264616939784,0.43630015383259313,0.7980870034742222,0.28560135403572756,0.36673441440384374,0.23617086323221329,0.06408350065174018,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,210,1,48,0.3298506101584318,0.7613156392480386,0.7172287031791311,0.8871347459798896,-0.43146502908960677,-0.3873780930206993,-0.5572841358214577,0.018757352947236714,0.03511687679977667,0.0059473966410959,0.02098521333341686,0.5910324139723043,0.6711276586971235,0.5026075581923422,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,216,1,48,0.47822659269598633,0.7528311509811874,0.7872105170498167,0.8924153811760381,-0.27460455828520103,-0.3089839243538304,-0.4141887884800518,0.1017785210726431,0.13492752063746347,0.1400877244406453,0.08035972850161537,0.11860430416247966,0.15420316724193425,0.15971631937415862,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,222,1,48,0.47167491737973766,0.7440293723935175,0.7706699970955236,0.8965661553363198,-0.27235445501377986,-0.298995079715786,-0.4248912379565821,0.34706140842045324,0.3665952333601198,0.3747131258943051,0.27337848541055776,0.010512242811463094,0.007426531408648855,0.0063218798635699,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,228,1,24,0.21670430449640202,0.7692853717357938,0.759927313181873,0.8846974955409606,-0.5525810672393918,-0.543223008685471,-0.6679931910445586,0.0013027977029691435,0.01652172229508295,0.05271659957396145,0.004862665053873165,0.03370588781544906,0.0761948774307309,0.1422031289858855,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,1,234,1,24,0.22781017462071546,0.7461062279500986,0.7656983954063697,0.892944828137608,-0.5182960533293832,-0.5378882207856543,-0.6651346535168925,0.5106263395154205,0.448900274810909,0.3217778648767128,0.46945458166273374,0.9317271278115791,0.8476500165925075,0.6690153328735821,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,120,2,72,0.9628262927285945,0.9632968775270099,0.9667397235389589,0.981785625065481,-0.00047058479841532996,-0.003913430810364327,-0.018959332336886403,0.09726724140271599,0.09732929463082678,0.11737093645714285,0.08950177336000303,0.10213836738654625,0.10201843534488357,0.07103128914763132,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,126,2,72,0.9629414532941445,0.9647936333622664,0.966578675069548,0.9817796850509782,-0.0018521800681219336,-0.0036372217754034875,-0.018838231756833745,0.5193461740008024,0.5144203059344606,0.42243878084742237,0.3607069745302458,0.29765792391640805,0.2938545657200224,0.22406083577235972,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,132,2,72,0.9657734464394414,0.9664124624813907,0.9690958240626081,0.981866239727758,-0.0006390160419492696,-0.0033223776231666724,-0.016092793288316587,0.0464499124193223,0.04584065639567006,0.05782912410026233,0.0454259119656198,0.00702420907061239,0.008149202474754352,0.05942005384721603,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,138,2,72,0.9645653113942967,0.9639019713371233,0.969568255335807,0.9818437222599559,0.0006633400571733894,-0.005002943941510352,-0.017278410865659177,0.1491105211828125,0.14988674933558668,0.1353886006469682,0.12458956806409281,0.0032019424842329052,0.003401583232417841,0.011445802625548734,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,144,2,72,0.9666695086030445,0.9635593770459764,0.9698975301394451,0.981853604513169,0.0031101315570680743,-0.0032280215364006715,-0.015184095910124595,0.2749978767313774,0.2663768988389263,0.3697494740677532,0.1313399712653919,0.023885589531383755,0.02650110404749523,0.0053909206599617706,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,150,2,24,0.9999959541256663,0.9916654959227633,0.9999959541256663,0.9999959541256663,0.008330458202903013,0.0,0.0,0.08652843432482142,0.15997438816590356,0.08652843432482142,0.2112554358356871,0.3862866878425149,0.5408640622758213,0.3862866878425149,upper_boundary,stationary_minimum,upper_boundary,upper_boundary,0,1,0,0
0,0.8,6,156,2,24,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.0,0.0,0.0,0.5208488900324076,0.5208488900324076,0.5208488900324076,0.2901563956870103,0.37733390544226814,0.37733390544226814,0.37733390544226814,upper_boundary,upper_boundary,upper_boundary,upper_boundary,0,0,0,0
0,0.8,6,162,2,24,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.9999959541256663,0.0,0.0,0.0,0.07751300021158476,0.07751300021158476,0.07751300021158476,0.08317411916341115,0.02726025258026359,0.02726025258026359,0.02726025258026359,upper_boundary,upper_boundary,upper_boundary,upper_boundary,0,0,0,0
0,0.8,6,168,2,72,0.9732412693185988,0.9754072985057741,0.9775280585109445,0.9835625849717026,-0.0021660291871753445,-0.004286789192345708,-0.01032131565310379,0.03862240399806913,0.03487869267398099,0.023114543750238966,0.017255202529996422,0.12276248483031225,0.11444175752146374,0.08474116246015638,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,174,2,72,0.9770964436126957,0.9799816317378583,0.9803574065635969,0.9835200072820057,-0.0028851881251626965,-0.0032609629509012805,-0.006423563669310073,0.6604308069200945,0.654737691870871,0.6443897831525812,0.6130972516031756,0.08162967062780886,0.07949704407005377,0.07555413066790825,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,180,2,72,0.9812114340808716,0.983132351352193,0.9845355252412789,0.9832422513018864,-0.0019209172713213762,-0.0033240911604072165,-0.0020308172210147246,0.2191443601037748,0.20432299340658597,0.2035201922806574,0.17147008618969298,0.012818922916708697,0.008411121931513037,0.008193284099730552,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,186,2,72,0.9840936319641002,0.9859978743502684,0.9866910675358812,0.9825127192592877,-0.0019042423861682645,-0.0025974355717810482,0.0015809127048124205,0.06257376443121478,0.061985813379345424,0.06301364701217538,0.13070776668034342,0.03650114519458562,0.03802193050908911,0.03544623447579067,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,192,2,72,0.9868191124919184,0.989929164315872,0.9893236056308586,0.9831728015029279,-0.003110051823953519,-0.002504493138940189,0.0036463109889905976,0.04554580678126225,0.045268908727960085,0.04602835076492721,0.07938381644304629,0.17627918035074627,0.17452514734037797,0.17917496097418187,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,198,2,72,0.9894277524334912,0.9959415411834239,0.9942227161723816,0.9862918405518152,-0.006513788749932692,-0.004794963738890323,0.0031359118816760567,0.07247789702357167,0.08711013659586664,0.06885198434799124,0.030801424605082114,0.40372454349838677,0.4440250708664945,0.39320192804665083,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
0,0.8,6,204,2,72,0.9932172195440762,0.9998976424511528,0.9995211846191131,0.9905234685164165,-0.0066804229070766,-0.006303965075036944,0.0026937510276596743,0.1281326283054291,0.11640233169761693,0.13318976081091097,0.12192959576088236,0.7590426126762039,0.8376830841861945,0.7320771423113869,stationary_minimum,upper_boundary,stationary_minimum,stationary_minimum,1,0,1,1
