seed,transition,pre_slope_noise_std,post_slope_noise_std,horizon,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,frozen_local_order,frozen_local_window,frozen_local_lambda,frozen_local_smoothness,frozen_local_n_origins,frozen_all_pre_order,frozen_all_pre_window,frozen_all_pre_lambda,frozen_all_pre_smoothness,frozen_all_pre_n_origins,adaptive_mse,frozen_local_mse,frozen_all_pre_mse,benchmark_mse,adaptive_rmse,frozen_local_rmse,frozen_all_pre_rmse,benchmark_rmse,adaptive_advantage_vs_frozen_local,adaptive_advantage_vs_frozen_all_pre
0,stable_high_roughness,0.02,0.02,6,222,42,mid,2,24,863.7280929414765,0.9739233675414717,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.24785180847585267,0.2530585689542564,0.25443070100965065,0.3759895198771532,0.497847173815271,0.5030492709012273,0.5044112419540733,0.6131798430127602,0.00520676047840371,0.006578892533797981
0,stable_high_roughness,0.02,0.02,6,225,45,mid,2,24,1992.7704066475353,0.9858043149556082,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.5961421978047601,0.5484591534028209,0.5841387701025855,0.8326841402153038,0.7721024529197923,0.7405802815379443,0.7642897160779971,0.9125152821817856,-0.047683044401939156,-0.012003427702174552
0,stable_high_roughness,0.02,0.02,6,228,48,mid,2,24,3084.8610985065347,0.9901011624000446,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.13407937863650612,0.13839328475351323,0.12062327064013943,0.24135507242565038,0.3661685112574621,0.3720124792980919,0.3473086100863891,0.49127901687905456,0.004313906117007105,-0.013456107996366692
0,stable_high_roughness,0.02,0.02,6,231,51,mid,2,72,3795.327215183693,0.9678893648283691,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.14324643613455584,0.1401697048381399,0.1404194655849731,0.19599170053986847,0.37847910924456035,0.37439244762433427,0.37472585390518903,0.44270949903957163,-0.0030767312964159466,-0.0028269705495827524
0,stable_high_roughness,0.02,0.02,6,234,54,mid,2,72,7018.586554336479,0.9745138125154166,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.48817222461901116,0.5390045601002843,0.5811854574582346,0.42829905044747685,0.6986932264012663,0.7341692993446977,0.7623552042573295,0.6544456054153598,0.05083233548127314,0.09301323283922341
0,stable_high_roughness,0.02,0.02,6,237,57,mid,2,72,7329.330470738252,0.9749426737432241,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,1.2152670786809125,1.401175515116283,1.4930464378172574,0.27832734591747593,1.1023915269453555,1.1837125981910825,1.2219027939313574,0.5275673851911962,0.18590843643537047,0.2777793591363449
0,stable_high_roughness,0.02,0.02,6,240,60,mid,2,72,6632.905023621517,0.9739471396933537,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.5636341322354165,0.5297269918395561,0.4384984249099475,0.3138318719400673,0.7507557074278001,0.7278234620012988,0.6621921359469225,0.5602069902634804,-0.0339071403958604,-0.12513570732546897
0,stable_high_roughness,0.02,0.02,6,243,63,mid,3,72,26489122129.84347,0.9999987523564559,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.34904771749338814,0.4091627947047843,0.2813253603094706,0.20751898963204493,0.5908026045079593,0.6396583421677421,0.5304011315122458,0.45554252230943815,0.06011507721139614,-0.06772235718391756
0,stable_high_roughness,0.02,0.02,6,246,66,mid,3,72,26489122129.84347,0.9999987523564559,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.5412410038774965,0.43154863693463436,0.31368099582818093,0.26185069269145483,0.7356908344389622,0.6569236157534865,0.5600723130348267,0.5117134869157298,-0.10969236694286216,-0.2275600080493156
0,stable_high_roughness,0.02,0.02,6,249,69,mid,3,72,26489122129.84347,0.9999987523564559,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.12439862789071261,0.0655015572847564,0.055518563532806375,0.06730433475869761,0.3527018966361148,0.255932720230838,0.23562377539799836,0.2594307899203516,-0.05889707060595621,-0.06888006435790624
0,stable_high_roughness,0.02,0.02,6,252,72,late,3,72,1919207468.6420624,0.9999810758439795,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.431388647979619,0.22285721796993693,0.1571736457007788,0.3093224797931606,0.6568018331122554,0.47207755503723847,0.3964513156754292,0.5561676723733235,-0.20853143000968208,-0.2742150022788402
0,stable_high_roughness,0.02,0.02,6,255,75,late,3,72,1377275173.1601894,0.9999736342123382,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.4209168903278196,0.3288574080483451,0.2866675221730522,0.3555095829946504,0.6487810804330068,0.5734609036790086,0.5354134123955546,0.5962462435895511,-0.09205948227947447,-0.1342493681547674
0,stable_high_roughness,0.02,0.02,6,258,78,late,3,72,117449398.38063101,0.9996955933268857,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.22640918315275538,0.2130446811767397,0.22298486938028486,0.20171327492890043,0.4758247399544872,0.4615676344553848,0.47221273741851233,0.4491250103578072,-0.013364501976015686,-0.0034243137724705164
0,stable_high_roughness,0.02,0.02,6,261,81,late,3,72,26251795.542231116,0.9987141744069721,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.31425812438914313,0.32135663141785836,0.35665909557006686,0.2372257806796021,0.5605873030930536,0.5668832608375893,0.5972094235442597,0.4870582928968586,0.0070985070287152285,0.04240097118092373
0,stable_high_roughness,0.02,0.02,6,264,84,late,3,72,32853830.321667116,0.9989575548174328,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.81310188346531,0.5937576731737978,0.5889586797412636,0.19341541069251977,0.9017216219351236,0.7705567293676682,0.767436433681164,0.4397901894000363,-0.2193442102915122,-0.2241432037240464
0,stable_high_roughness,0.02,0.02,6,267,87,late,3,72,668322245.6456602,0.9999457404213814,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.4297121071179344,0.18164604884303626,0.1588809250217689,0.11368469472307487,0.6555242994107345,0.42619954111077624,0.3985987017311633,0.3371716101973517,-0.24806605827489814,-0.2708311820961655
0,stable_high_roughness,0.02,0.02,6,270,90,late,1,24,0.6215860898782459,0.4691207664285758,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.457210044649843,0.34722561828669,0.4644203827147626,0.5110339886656273,0.676173087788802,0.589258532638001,0.681483956315013,0.7148664131609677,-0.10998442636315298,0.007210338064919608
0,stable_high_roughness,0.02,0.02,6,273,93,late,1,24,0.6085117805294247,0.4649764027573372,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.20840897359399932,0.32703408398490286,0.36265782418773895,0.19794292919471512,0.45651831682200805,0.5718689395175287,0.6022107805309856,0.44490777605557214,0.11862511039090354,0.15424885059373963
0,stable_high_roughness,0.02,0.02,6,276,96,late,1,24,0.6719943331995131,0.4842716980810196,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.2506896979598338,0.19114892620536225,0.1795909767517572,0.2926264020611216,0.5006892229315844,0.4372058167560929,0.42378175603930524,0.5409495374442256,-0.05954077175447156,-0.07109872120807662
0,stable_high_roughness,0.02,0.02,6,279,99,late,1,24,0.9710035083286203,0.5540239446654147,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.18765961158620761,0.3247786417097643,0.2829244314091029,0.16909294899347538,0.43319696627078036,0.5698935354167165,0.53190641226545,0.41120913048408275,0.13711903012355667,0.09526481982289528
0,stable_high_roughness,0.02,0.02,6,282,102,late,1,24,2.024432130292801,0.6781757872515539,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.7032324155963657,0.6286306014857018,0.5422520705198056,1.4281565034328747,0.8385895394031372,0.7928622840605434,0.7363776684010764,1.19505502109019,-0.07460181411066391,-0.16098034507656012
0,stable_high_roughness,0.02,0.02,6,285,105,late,1,24,0.34043838677352883,0.3519495041732504,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.6469592526839543,0.5482607281393173,0.43314480664070537,0.7253906977283419,0.8043377727571634,0.7404463033463785,0.6581373767236635,0.8516987130014592,-0.09869852454463701,-0.2138144460432489
0,stable_high_roughness,0.02,0.02,6,288,108,late,1,24,1.4118071998749906,0.6202816836286399,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,0.5412916229127606,0.717976371849347,0.5287250721945543,0.38673325025634336,0.7357252360173332,0.8473348640586832,0.7271348376983147,0.6218788067271174,0.17668474893658648,-0.012566550718206226
0,stable_high_roughness,0.02,0.02,6,291,111,late,1,24,2.1671474885742996,0.6884031040688656,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,1.217831720866113,0.9796607805476952,0.743100744127258,1.5550590547835326,1.1035541313710502,0.9897781471358595,0.8620329135985807,1.2470200699201006,-0.23817094031841768,-0.4747309767388549
0,stable_high_roughness,0.02,0.02,6,294,114,late,1,72,1.7566924715471965,0.6499849503049333,2,48,3249.739340222345,0.9727874636930832,20,2,48,1648.5668621276302,0.9637223204862655,35,1.598447052257252,1.1976203371866159,0.8660232052565117,1.5787501324244098,1.2642970585496323,1.0943584134946904,0.9306036778653476,1.2564832400093564,-0.40082671507063616,-0.7324238470007404
0,stable_high_roughness,0.02,0.02,12,180,0,early,2,48,2494.6237623779607,0.969439445113432,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.54151172894525,0.54151172894525,0.5376652021987468,7.718345932524547,0.7358748052116271,0.7358748052116271,0.7332565732393722,2.7781911259890935,0.0,-0.0038465267465032094
0,stable_high_roughness,0.02,0.02,12,183,3,early,2,48,3037.8179649014232,0.9719545880144411,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.1848827501584894,0.2035632974378947,0.20915927997239803,0.3793573056120394,0.4299799415769175,0.4511798947624935,0.4573393488126711,0.6159198857092044,0.018680547279405296,0.024276529813908626
0,stable_high_roughness,0.02,0.02,12,186,6,early,2,72,6607.384011322963,0.9739081895335341,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.2507571111379357,0.28962841016084645,0.2863440280415138,1.254929321531244,0.5007565387869994,0.5381713576184136,0.5351112295976546,1.12023627933184,0.038871299022910755,0.035586916903578125
0,stable_high_roughness,0.02,0.02,12,189,9,early,2,48,4604.069038376508,0.9768758014053821,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.25519214287674036,0.25314845546185516,0.2491184425660664,0.8605695469741148,0.5051654608905288,0.5031386046228764,0.49911766404933655,0.9276688778729805,-0.002043687414885198,-0.006073700310673946
0,stable_high_roughness,0.02,0.02,12,192,12,early,2,48,5356.350192403082,0.9785453737367454,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.43283547684512813,0.44398790318727616,0.4267147430246891,1.0820562334681354,0.6579023307795224,0.6663241727472268,0.6532340645011473,1.0402193198879433,0.011152426342148025,-0.006120733820439039
0,stable_high_roughness,0.02,0.02,12,195,15,early,2,48,4924.557988292223,0.9776259153740173,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4836206985605249,0.4660924898599909,0.45556135065408787,1.0498680456126204,0.6954284280646894,0.6827096673257168,0.6749528506896522,1.024630687424801,-0.01752820870053401,-0.02805934790643705
0,stable_high_roughness,0.02,0.02,12,198,18,early,2,48,4883.862945738116,0.9775340920691803,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.344507618542982,0.29823954702935557,0.28832223182811717,0.5700011046777161,0.5869477136363869,0.5461131265858343,0.5369564524503986,0.7549841751174101,-0.04626807151362644,-0.05618538671486484
0,stable_high_roughness,0.02,0.02,12,201,21,early,2,48,4858.115885211665,0.9774755025570366,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4876160998275052,0.40951963496561644,0.39732162242196717,0.20193373283738936,0.6982951380523176,0.6399372117369144,0.630334532150958,0.4493703737869124,-0.07809646486188876,-0.09029447740553803
0,stable_high_roughness,0.02,0.02,12,204,24,early,2,72,6120.745387085884,0.9731272495730048,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.3920390905037114,0.286505265958236,0.2807848403835826,1.6074421454873178,0.6261302504301413,0.5352618667140748,0.5298913477153431,1.26784941751271,-0.10553382454547539,-0.1112542501201288
0,stable_high_roughness,0.02,0.02,12,207,27,early,2,72,6189.6513491872065,0.9732424783739521,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4094340707279211,0.3287780267291777,0.32764387670115475,0.49796142127887927,0.6398703546249983,0.5733916870073874,0.5724018489672746,0.7056638160476129,-0.08065604399874338,-0.08179019402676635
0,stable_high_roughness,0.02,0.02,12,210,30,early,2,72,5035.886096761642,0.9710655103081934,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.5207593153996333,0.4422422061352121,0.44583286771745173,0.45677217395825176,0.7216365535362197,0.6650129368179329,0.6677071721327035,0.6758492242787971,-0.07851710926442118,-0.07492644768218154
0,stable_high_roughness,0.02,0.02,12,213,33,early,2,72,3130.9492824551157,0.9655944392482975,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.29287445595879935,0.28968469544322556,0.2896684457934799,0.5752661458369661,0.541178765251187,0.5382236481642418,0.5382085523228703,0.7584630154707388,-0.003189760515573792,-0.0032060101653194617
0,stable_high_roughness,0.02,0.02,12,216,36,mid,2,72,1937.253694081445,0.9593572800143687,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.38348417237311533,0.3784582782929504,0.3766347894605086,0.4660147365626887,0.6192609888997653,0.6151896279139876,0.6137057841185046,0.6826527203217524,-0.0050258940801649055,-0.006849382912606727
0,stable_high_roughness,0.02,0.02,12,219,39,mid,2,24,619.5207798189318,0.9678822261814367,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.39051948472690245,0.28489559462195013,0.2866474770610397,0.6279047637877195,0.6249155820804139,0.5337561190487189,0.5353946927837815,0.7924044193388371,-0.10562389010495232,-0.10387200766586274
0,stable_high_roughness,0.02,0.02,12,222,42,mid,2,24,609.1862723771889,0.9675579104257986,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.22240623801567605,0.24868463202308366,0.2567106973150052,0.6221824117696341,0.4715996586254872,0.4986828972634651,0.5066662583150818,0.7887854028629295,0.026278394007407613,0.034304459299329126
0,stable_high_roughness,0.02,0.02,12,225,45,mid,2,24,674.3442959337681,0.9694903731211485,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.6449967038177683,0.6061884258314826,0.6115366305400483,1.2424900015308082,0.8031168680944065,0.7785810335677864,0.7820080757511704,1.1146703555449962,-0.03880827798628572,-0.03346007327772005
0,stable_high_roughness,0.02,0.02,12,228,48,mid,2,24,878.638986619771,0.9742151251896924,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.33902740037639917,0.29214139276124973,0.2910668614172898,0.2895113992633706,0.5822605949026597,0.5405010571324073,0.5395061273213584,0.5380626350745521,-0.04688600761514944,-0.047960538959109345
0,stable_high_roughness,0.02,0.02,12,231,51,mid,2,24,1455.748028422028,0.9819171832388509,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.9914083780563735,0.7722639876094527,0.772990137124233,0.46113750658358627,0.9956949221806715,0.8787855185478722,0.8791985766163598,0.6790710615124063,-0.2191443904469208,-0.21841824093214046
0,stable_high_roughness,0.02,0.02,12,234,54,mid,2,72,2962.662443994037,0.9649146476398422,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.8930105697770291,0.9352877081194841,0.9308056595379323,0.3077068395413995,0.9449923649305475,0.9671027391748429,0.9647827006833882,0.5547132949023301,0.042277138342455056,0.03779508976090318
0,stable_high_roughness,0.02,0.02,12,237,57,mid,2,72,4822.298813312015,0.9705934625035313,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,1.908894603545484,2.147318910967766,2.114560011406958,0.2478637616629216,1.3816275198277876,1.4653733008922218,1.4541526781624268,0.49785917854642553,0.23842430742228204,0.20566540786147414
0,stable_high_roughness,0.02,0.02,12,240,60,mid,3,72,26489122129.84347,0.9999987523564559,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4582896585215042,0.9306155330523193,0.9074778821682195,0.24546780042068783,0.6769709436316335,0.964684162331029,0.9526163352411187,0.49544707126058163,0.47232587453081504,0.44918822364671523
0,stable_high_roughness,0.02,0.02,12,243,63,mid,3,72,26489122129.84347,0.9999987523564559,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.32809066452178803,0.34857014860224744,0.3343199946370787,0.14011395973378996,0.5727919906229382,0.5903982965780368,0.5782041115705411,0.37431799279995875,0.02047948408045941,0.006229330115290643
0,stable_high_roughness,0.02,0.02,12,246,66,mid,3,72,26489122129.84347,0.9999987523564559,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.828366336124108,0.5759830697057206,0.5573638795626744,0.3011757096778633,0.910146326765157,0.7589354845477451,0.7465680676017924,0.5487947792006255,-0.2523832664183875,-0.2710024565614336
0,stable_high_roughness,0.02,0.02,12,249,69,mid,3,72,26489122129.84347,0.9999987523564559,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.37295073207751256,0.1990323478000682,0.1936117327842836,0.16784498837058873,0.6106969232585936,0.44613041568589357,0.440013332507418,0.40968889217379173,-0.17391838427744435,-0.17933899929322897
0,stable_high_roughness,0.02,0.02,12,252,72,late,3,72,26489122129.84347,0.9999987523564559,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.5256401057338722,0.24292095023749985,0.23974539443201925,0.3580858942988696,0.7250104176726513,0.4928701149770595,0.48963802388296934,0.5984027860052705,-0.2827191554963724,-0.28589471130185296
0,stable_high_roughness,0.02,0.02,12,255,75,late,3,72,4292929302.1545115,0.9999915516315098,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.29032403492657455,0.24451890566229986,0.24406923281886475,0.25126787448942406,0.5388172555946724,0.49448852935361387,0.49403363531126576,0.5012662710470595,-0.045805129264274685,-0.0462548021077098
0,stable_high_roughness,0.02,0.02,12,258,78,late,3,72,2149169219.189507,0.9999831009515754,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.40820161959020584,0.49348121079973045,0.48705714137787054,0.3885147858331906,0.6389065812700678,0.7024821782790867,0.6978947924851356,0.6233095425494387,0.08527959120952461,0.0788555217876647
0,stable_high_roughness,0.02,0.02,12,261,81,late,3,72,1671408404.0764332,0.9999782710052821,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4387567177484714,0.48834501330279556,0.48783869001796787,0.29586356148426524,0.6623871358567219,0.6988168667847074,0.6984545010363723,0.5439334164070684,0.04958829555432415,0.049081972269496454
0,stable_high_roughness,0.02,0.02,12,264,84,late,3,72,1179876157.4408035,0.9999692286332248,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.644722153738618,0.4211443692937593,0.4219182398255403,0.18515085286034016,0.802945922051179,0.6489563693298336,0.6495523380186852,0.43029159050618243,-0.22357778444485865,-0.2228039139130777
0,stable_high_roughness,0.02,0.02,12,267,87,late,3,72,1139687827.3869255,0.9999681451016859,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.44464693465729366,0.20434766829804737,0.2054905446040516,0.21073792641163816,0.6668185170324034,0.4520483030584756,0.4533106491182968,0.4590620071533236,-0.24029926635924628,-0.23915639005324205
0,stable_high_roughness,0.02,0.02,12,270,90,late,3,72,1583922237.8558993,0.9999770714935059,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.2006393513739216,0.5144614273090405,0.5137005362250301,0.5222190073719276,0.4479278417043549,0.7172596651903971,0.7167290535655926,0.7226472219360756,0.3138220759351189,0.31306118485110845
0,stable_high_roughness,0.02,0.02,12,273,93,late,3,72,2186818846.6745033,0.9999833919916753,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.1987483522299731,0.5764925082365236,0.5520852187712272,0.23675250432695427,0.44581201445224994,0.7592710374013509,0.7430243729321584,0.4865721984731087,0.37774415600655054,0.35333686654125407
0,stable_high_roughness,0.02,0.02,12,276,96,late,1,24,0.17259815933430184,0.2320171745647185,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.27008627482655695,0.5382930772838717,0.5091169500596172,0.27007006719894505,0.5196982536304667,0.7336845897821976,0.7135243163758452,0.5196826600906991,0.2682068024573147,0.23903067523306026
0,stable_high_roughness,0.02,0.02,12,279,99,late,1,48,0.16720254635603218,0.22644384512186352,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,0.4310316033091122,0.7644259609827753,0.7293056485028983,0.40987279188722253,0.6565299713715378,0.874314566379158,0.8539939393830018,0.6402130831896694,0.33339435767366304,0.29827404519378603
0,stable_high_roughness,0.02,0.02,12,282,102,late,1,24,0.20188453263976824,0.2576267630127701,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,2.341637406178377,1.4560406159719192,1.4142962350649475,2.7378155213942548,1.5302409634362744,1.206665080281981,1.1892418740798474,1.6546345582618098,-0.8855967902064579,-0.9273411711134296
0,stable_high_roughness,0.02,0.02,12,285,105,late,1,24,0.24442665898454347,0.2907336726488963,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,2.1206502397248896,1.531386704754185,1.5265159029152156,2.2286444547567075,1.456245253975061,1.2374921029057862,1.2355225222209492,1.4928645131949208,-0.5892635349707047,-0.5941343368096741
0,stable_high_roughness,0.02,0.02,12,288,108,late,1,72,0.3043844308961913,0.3292312473055343,2,48,2494.6237623779607,0.969439445113432,20,2,72,2415.0720331416137,0.9623158599791485,33,1.926039711689958,1.8427068865412342,1.8324506859784806,1.816266932666954,1.387818328056651,1.3574634015476197,1.3536804223960988,1.3476894793189393,-0.08333282514872375,-0.09358902571147731
1,stable_low_roughness,0.005,0.005,1,180,0,early,3,72,20785232.98227113,0.998405937758528,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.05849532463222426,0.05849532463222426,0.05708476605038003,0.4535750077321235,0.2418580671224846,0.2418580671224846,0.2389241847331074,0.6734797752955344,0.0,-0.0014105585818442318
1,stable_low_roughness,0.005,0.005,1,183,3,early,3,72,799540129.9750829,0.9999546237182173,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.4904676795527376,0.47368574777322026,0.49081571754358916,0.03925703434019105,0.7003339771514285,0.6882483183947639,0.7005824130989795,0.1981338798393426,-0.016781931779517367,0.0003480379908515352
1,stable_low_roughness,0.005,0.005,1,186,6,early,3,72,9567154.099822927,0.9968589272877939,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.014432737727993843,0.009388093719206668,0.005352940368787928,1.839808227350662,0.12013632975912758,0.09689217573781006,0.07316379137789353,1.3563953064467091,-0.005044644008787175,-0.009079797359205916
1,stable_low_roughness,0.005,0.005,1,189,9,early,3,72,9362793.498873055,0.9968022694145139,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.0603028192543466,0.04796652985757532,0.03720124166538045,0.556174414974246,0.2455663235346952,0.21901262488170703,0.192876234060551,0.7457710204709258,-0.012336289396771283,-0.023101577588966152
1,stable_low_roughness,0.005,0.005,1,192,12,early,3,72,60887287.38208433,0.9994219922010377,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.02111455420930883,0.018766870861214195,0.022485608699705062,0.398914584417923,0.1453084794817867,0.13699222920010534,0.14995202132583962,0.6315968527612554,-0.002347683348094636,0.0013710544903962306
1,stable_low_roughness,0.005,0.005,1,195,15,early,3,72,7190813.071652178,0.9960426440351017,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.0007443402004678727,0.0026549067751409743,0.004633358111347574,0.009758755511684251,0.027282598858390905,0.051525787477155305,0.0680687748629838,0.09878641359865359,0.0019105665746731015,0.0038890179108797013
1,stable_low_roughness,0.005,0.005,1,198,18,early,3,72,3934817.9723917274,0.9938310501803573,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,1.3437586235193693,1.254539866884504,1.2226368019554739,1.95862617478823,1.1592060315230288,1.1200624388329894,1.1057290816269028,1.3995092621302048,-0.08921875663486523,-0.1211218215638954
1,stable_low_roughness,0.005,0.005,1,201,21,early,3,72,29877000.10826697,0.9988602911583583,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.37959106798493836,0.3802677509221142,0.3778418288465777,0.5531694074901555,0.6161096233503729,0.616658536730105,0.6146883997982862,0.7437535932620127,0.000676682937175821,-0.0017492391383606698
1,stable_low_roughness,0.005,0.005,1,204,24,early,3,72,1992161832.370197,0.9999817688538469,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.14055820560205062,0.1451037898071362,0.1405450501103715,0.013704598055903402,0.37491093022483435,0.38092491360783454,0.37489338499148195,0.11706663938075357,0.004545584205085579,-1.3155491679128772e-05
1,stable_low_roughness,0.005,0.005,1,207,27,early,3,72,1235301629.3390193,0.999970607527534,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.0409989327076296,0.04534301814656692,0.040954207119362054,1.0960385679114892,0.2024819318053579,0.21293900099926955,0.2023714582626761,1.0469186061540263,0.004344085438937315,-4.472558826754819e-05
1,stable_low_roughness,0.005,0.005,1,210,30,early,3,72,2220370545.297105,0.9999836430497732,3,72,20785232.98227113,0.998405937758528,20,3,72,3262781851.488786,0.9999888742065123,36,0.09832246967187969,0.08875226727353541,0.09835097999382598,0.043515100836346875,0.3135641396459099,0.2979131874783918,0.3136095980575626,0.20860273448914057,-0.009570202398344274,2.8510321946298434e-05
